



                              STATION NAME : HAMBANTOTA              
                              LAT:  6.12N    LON: 81.13E    ELEV:   15.5M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1925   190.0     31.7    166.6     55.6     25.8     41.1     11.0     24.3     14.3    238.2    249.2     -9.9M
  1926   189.0      6.8     58.1     84.0    146.0     96.7     61.0     40.7     61.5     47.0    248.8     66.7 
  1927    86.9     72.0    257.4     60.9    134.9     70.7     22.9     48.4    244.7     15.4    190.6     71.0 
  1928    39.4     17.4     50.7    134.7     94.2     23.2    109.9     25.0     14.3    110.5    233.4     39.4 
  1929      .2     32.3    114.0    147.1     28.6     32.8     10.7     20.5    185.1     21.7    259.5    218.7 
  1930    25.7     26.9    153.7     76.8    308.9     40.9      2.4      8.7     91.9     66.0    118.0    142.3 
  1931   169.1     38.1      5.7    302.1     47.0    119.7     43.3    112.1     43.8     51.0    239.6    271.8 
  1932      .0     35.4     83.5    146.9    146.6     26.2      8.1    151.5    127.0     95.7    200.8     95.2 
  1933   376.1     53.0     18.0     48.1    268.1     62.4     59.2     43.0     21.6     94.7    233.0     33.8 
  1934   147.5     92.5     87.3     37.7     53.9     42.0      9.0     34.7      6.7    324.8     71.8     55.0 
  1935   144.1     23.0     70.0     83.0    149.3     87.7     23.1     31.5     74.7    126.7    293.6    348.1 
  1936   106.2     17.1     80.3     53.0    164.7     22.7      4.9     14.7    108.4    136.6     62.2    140.1 
  1937   170.9     25.7     74.0     73.7     49.9     16.3     49.2     30.6      9.5     71.4    216.6     33.2 
  1938    43.9    272.6     75.7    128.5      1.2     17.4     56.3    102.3     61.1     31.0     25.7    153.2 
  1939     7.7      7.0    132.7    265.7    114.6     36.3     41.9     38.0     30.2     23.1    142.1    111.0 
  1940     1.4     13.4      9.0    117.9    511.8     39.3       .9      6.4     58.6    213.8    320.7    184.1 
  1951   277.8    142.2     37.8    122.5    160.0    173.5     42.5       .0     87.6     40.1    213.5    104.5 
  1952   118.2     15.9     96.0     83.0    151.9     35.9     25.0      9.7      7.7     78.6    127.3     19.2 
  1953   142.1     48.8     44.0     50.7       .0     36.6    223.7      3.9     22.6    172.9    248.1     21.0 
  1954   197.2     62.0    192.4    151.7     59.8     17.6    114.7     71.5     13.1    276.0     81.0     82.3 
  1955   236.7     88.9    133.6    167.0     65.2     42.8     14.4     10.6     21.2     49.6     94.9     22.0 
  1956    74.1       .7     54.2     62.4     29.3     35.3      4.8    108.1     33.0     54.0     86.8    161.0 
  1957    84.2     59.4      9.0     18.9     74.1     36.1     14.8     18.8      1.5    138.7    366.4    479.3 
  1958    29.3     19.6     16.6    109.3    113.2     11.0     85.8     30.1     10.7     62.8     75.4     40.5 
  1959   115.8     67.5      1.6     73.8    113.5    117.3     29.4     77.6    123.8     56.0    180.7     94.3 
  1960    36.7    176.2     52.8     66.6     45.0     20.0    103.0     35.3     69.6     85.2    198.4     63.1 
