



                              STATION NAME : KURUNEGALA              
                              LAT:  7.47N    LON: 80.37E    ELEV:  116.1M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1943    94.7     56.6     13.6    221.1    559.0    167.9     78.5     95.8     34.4    439.5    597.3    220.7 
  1944   172.4    108.9    211.0    234.9    136.3    103.8     49.9     51.7    131.3    481.5    444.2    212.7 
  1945     1.5       .7     60.6    113.1     25.4    185.7     71.2     34.5     45.0    368.8    323.0    252.5 
  1946    25.4     15.8    364.6    346.3     77.2    104.1     79.0    108.0     87.5    189.2    328.5    477.1 
  1947   253.5     27.7    268.9     75.7     52.6    170.8    202.7    308.5     84.4    309.0     13.0    135.2 
  1948    76.1      5.1    232.4     93.6     68.8    174.3     95.8    157.0     20.9    294.1    268.4    174.8 
  1949    70.1     -9.9M    35.7    170.7    255.8    196.9    207.0    191.3     57.7    142.1    188.6    114.7 
  1950    21.0     82.3    121.7    174.4    128.5    129.6    120.8     78.5    120.3    256.4    241.4     57.3 
  1951   246.6     57.4    164.8    191.1    153.2    100.7    145.0      1.9    367.3    262.8    383.6     62.7 
  1952    81.0    161.7     44.2    454.9    305.5     59.2     20.5    119.4     60.9    354.4    310.8     91.1 
  1953    21.4     90.8    131.1    187.5      3.5     34.8    425.3     36.6    124.0    470.8    127.1     46.9 
  1954    37.1     67.8    373.1    290.1    186.1     91.5    116.1    137.3     41.5    365.1     86.6    347.7 
  1955    84.6     38.1    228.4    311.2    227.0    186.1     34.7     72.1    344.4    436.1    221.2     30.4 
  1956    48.3      3.5    246.6    245.6     88.3    428.7     17.9     33.3     48.5    231.9    358.1    170.1 
  1957   110.1     70.0      7.0    276.7    205.1    273.8    116.4     26.7     15.8    259.8    552.6    600.9 
  1958    17.4      4.2    464.0    418.3    307.4    123.8     49.5     95.9     48.5    471.4    176.7     92.3 
  1959    12.5     70.5     90.1    431.3    276.1    292.4    273.3     77.8    154.5    350.7    191.8     72.5 
  1960    41.5    125.8      5.6    294.7    141.3    196.1    196.6     21.2     55.5    312.2    401.1     33.6 
  1961    42.9    132.0    155.9    268.7    234.0    227.0     90.6     95.4    198.1    330.7    252.1    104.0 
  1962    57.0    103.8     56.8    251.3    403.6    117.1    127.1     89.5    159.8    561.7     98.7     42.9 
  1963   151.4     23.2     54.7    334.1     97.7    124.2    157.1    116.7    239.1    379.3    433.1    167.8 
  1964    72.0    116.6    223.7    110.9     70.3    165.5    259.1     61.2    125.0    321.1    277.1     60.3 
  1965    46.6    101.3    107.2    293.0    223.5    114.6     19.6    212.0     97.0    421.8    279.2    149.6 
  1966    30.3       .5    293.1    409.7     27.4     88.6     47.5     72.5    378.8    160.1    436.4    228.8 
  1967    56.1    228.4    201.4    280.6    156.6    162.8    114.0    110.4     91.1    401.9    350.2    248.3 
  1968    35.2     30.1    134.6    326.6     54.3    313.5    189.5     35.2    135.4    436.7     -9.9M    -9.9M
  1969    82.9     18.7     47.4    312.2    335.4     97.6      9.2    157.9     61.8    503.2    134.0    253.2 
  1970    36.8    322.1    129.3    256.5    260.0     53.6    139.8     14.3    163.8    397.0    344.2    169.4 
  1971    97.5    311.0    124.7    535.8    149.5    309.4     73.9    223.2    352.8    292.3     69.0    305.4 
  1972     6.7       .0     91.4    409.9    536.0    156.8    123.6     44.3    134.7    733.1    494.3    192.1 
  1973      .2      7.2    167.2    204.2     87.2    113.3    161.5     71.8     46.3    202.6    147.7    264.4 
  1974      .0    223.6     76.0    228.1    200.5    140.9    200.2    101.3    233.5    176.5    177.3    112.4 
  1975    29.0    146.8    116.7    321.9    121.5    150.3    127.5    158.5    189.1    181.5    377.2    109.0 
  1976    66.0       .5    111.4    261.1     20.2     50.0     43.0     71.8     42.6    330.1    452.5    191.0 
  1977     1.7     27.2    201.6    293.4     -9.9M   159.7    101.9    108.2     43.4    682.9    330.2     38.0 
  1978     3.0     71.5    223.5    228.0    434.6     90.4     87.8     42.6    141.7    546.8    489.2     45.8 
  1979    12.8    125.9     51.0    157.0     58.1    247.1     76.1     21.1    156.2    193.7    618.6    169.2 
  1980      .0       .0     53.9    148.1    119.5    139.0     94.7     85.4    194.0    278.8    301.0    136.3 
  1981    77.2      9.0    122.3    177.1    110.1    140.8    187.8     74.2    376.3    199.7    385.7     52.8 
  1982      .7       .0    168.1    297.2    336.8    270.3    122.1    128.2     36.6    537.8    542.7    146.5 
  1983     1.0     17.0      1.2     72.0    218.7    116.3     70.8    120.7    131.4    365.5    249.8    182.6 
  1984   188.2    339.5    412.8    272.7    187.8     70.2    167.3      2.4    289.5    208.4    191.6    153.9 
  1985   145.9     84.3    114.8    152.8    206.6    371.9     97.3     42.3    116.5    303.1    476.7    133.1 
  1986   273.1    236.9    139.1    176.2     38.4     35.1     47.9     97.6    148.8    214.4    102.6     19.6 
  1987    65.2       .0    161.6    177.7    210.7    110.0      7.5     94.4    184.3    410.7    273.6    197.3 
  1988      .0     89.9    152.8    443.2    185.0    149.2    168.5    289.6    160.4    150.6     -9.9M    -9.9M
  1989   112.7     -9.9M    34.2    325.2    122.7    361.3     -9.9M    36.1    110.2    385.6    381.6      6.0 
  1990   161.1      2.9    222.9    140.1    275.7     36.1    134.2     15.0     22.3    474.3    377.7     86.8 
  1991   134.3      4.8    213.8    191.0    143.9    383.7    107.5     36.5     95.3    336.1    378.5    165.7 
  1992    27.0       .0     19.7    476.2    245.2    110.0    137.0     38.7     85.8    303.5    271.5     82.2 
  1993    13.3     13.0     56.1    224.8    159.9    135.2     94.9     46.5     82.1    619.3    390.6    176.2 
  1994    72.9    189.6     18.9    214.9    172.4    103.9     25.4     50.8    149.3    386.5    314.2     27.7 
  1995   108.2     21.3     96.4    471.9    369.3    169.4     19.4     83.7     33.1    347.1    315.2     20.6 
  1996    11.4     54.9     78.9    354.5      9.9    180.8     88.9     64.7    287.5    362.2    211.4     52.0 
  1997      .0      3.5     68.7    235.5    491.4     74.0    158.2     66.2    329.1    441.5    493.8    284.0 
  1998    32.3     70.8    162.0    146.8    343.3     94.1    232.1    150.5    207.0    399.3    147.0    214.7 
  1999   172.6    139.5     90.8    320.4    251.2    161.4     52.9     42.8     44.6    305.7    134.1I    39.1 
  2000    88.4    140.0    112.0    197.0     41.1    108.7      9.6    194.4    166.7    175.3    158.0    192.9 
  2001   181.7     96.1      2.2    389.2     44.6     63.1     88.8     19.6    177.2    217.9    194.6    124.0 
  2002    13.2     43.0    154.0    446.9    163.8     78.2     28.1     73.6    119.7    382.3    460.0     83.2 
  2003   102.9     63.3    146.3    235.5     45.9     78.2    104.2     70.1     65.1    205.9    100.0     10.8 
  2004    30.0     43.0     86.1    290.0    183.8    121.5     95.0     52.1    235.3    423.9    290.1    147.5 
  2005    49.0     59.3    214.7    160.2    101.5    105.0    115.4      8.0     52.6    562.7    478.6     99.0 
  2006   133.9     17.1    160.6     71.5    156.1    104.3     40.0    173.9     27.6    703.3    671.1     56.7 
  2007    32.0     24.4     55.1    170.2     53.0    191.3     95.9     79.0    185.6    339.4    211.6    180.9 
  2008    80.5    137.6    522.4    330.2    126.1     85.0    316.2     62.9     50.1    514.8    131.5     47.5 
  2009    21.2      4.8    369.4    160.2    172.0     95.2     76.3    255.8    179.8    130.8    268.0    317.3 
  2010    85.7      1.5    160.9    332.2    142.5    162.0     93.8     99.0    207.4    275.8    550.5    323.0 
  2011   177.5    154.4     86.8     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
