



                              STATION NAME : KEKENADURA (MATARA)     
                              LAT:  5.97N    LON: 80.57E    ELEV:   48.8M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1936    66.8    146.3     85.7     68.0    467.1    191.5     88.6     58.4    235.2    259.6    243.8    146.6 
  1937   125.4     35.0     47.7    285.3    350.4     77.0    149.7    284.2     93.5    108.8    404.5     68.8 
  1938    25.3    172.6    260.6    165.4     36.9     82.9    188.3     86.2    315.2     56.3     59.7    160.7 
  1939    37.8       .0     76.1    188.3    244.8    186.1    122.5    149.2    118.1    205.4    388.7    135.0 
  1940     6.4      1.5     23.5    146.3    346.8    298.8     66.9    107.2    108.5    292.0    432.7    307.6 
  1941    58.5     41.2     56.7    158.4    318.0    185.9    143.3    210.0    326.8    394.4    396.0     32.3 
  1942    57.5     55.5     65.9    281.2    276.2    176.9     82.1    116.9    241.5    416.5    148.6    287.2 
  1943     5.5     61.2    144.7    199.1    477.5    186.9     45.9     92.7     52.3    139.6    369.7    126.7 
  1944   115.0    229.1    116.8    118.9    621.8    211.1     99.6    185.3    211.1    351.6    356.5    113.9 
  1945    11.1      9.0    135.7     23.2     81.5    294.1    150.2     41.6    109.9    287.5    189.5      5.0 
  1946    12.3     72.1    112.8     56.5     20.0    117.0     86.2    148.4    286.2    391.3    288.9    236.6 
  1947    79.3     21.7    251.5    225.0    283.8    247.7    108.9    309.5     35.9    332.5     59.2    294.5 
  1948    41.4     41.9     58.3    156.0    163.4    222.8    101.2     34.3    182.6    278.3     98.3    261.5 
  1949   132.9     30.4     26.1     95.0    138.4    194.4    168.0    238.7    113.4    227.0    119.4    104.3 
  1950     1.7    111.8    119.2    265.7    105.6     72.4     97.1    158.4    171.1    291.8    133.3     38.9 
  1951   221.4     84.1     34.1    145.8    310.6    301.3    116.4     17.5    201.1    128.0    272.0     24.1 
  1952   205.8    110.5     82.5    143.7    153.7     98.0     81.5     38.1     91.8    328.4    181.4     96.5 
  1953    60.0     35.9    100.4    183.5      3.3    130.4    406.0     27.5     87.5    255.7    211.6    133.3 
  1954   181.2     61.7     63.5    348.7    248.0     24.8     48.0    158.1     98.6    320.9    144.0    215.1 
  1955   125.5    101.6     58.5     75.0    488.8    315.5    198.4     95.8    159.3    104.9    287.9     57.8 
  1956    37.6      1.0     66.3    246.4    113.4    234.4     17.6    164.8    135.8    158.0     78.8    182.1 
  1957    23.1     26.3     58.4    115.2    310.6     62.1    129.9     95.0     10.9    339.4    414.8    210.0 
  1958    79.1     91.9    158.2    123.1    159.9    228.9     87.5     57.0    155.4    272.2    390.5     70.0 
  1959    15.8     15.9     46.2    122.9    199.6    387.8     94.8    242.3    371.0     97.5    106.6     42.8 
  1960   114.4    101.0    102.8     62.7    164.5    105.4    156.9     92.6     70.8    147.0    112.2     26.8 
  1961   163.8     37.6     44.7     52.5    319.7     99.8     87.1    436.8    365.9    456.1    128.4     86.7 
  1962    83.3      6.0     65.6     84.1    338.0    124.4    201.7    208.9    141.3     60.7    181.6    126.7 
  1963   157.0     35.7     25.2     72.8    525.7    128.2    211.8    267.6    495.0    560.9    340.1    138.1 
  1964    47.9     65.9     68.1     34.4    217.4    217.8    364.0    103.9    239.0    313.2    210.1     52.2 
  1965      .0     59.8     14.9     85.7    255.7    111.2     75.9    296.0    339.4    399.9    306.5    323.4 
  1966    18.9     18.2    108.6    331.6     78.4     86.2     82.6    142.3    243.2    382.0    158.1    136.3 
  1967   199.6     43.1       .0     69.1    227.8    219.6    220.4    163.4    191.3    480.9    264.7     51.1 
  1968   216.3      7.6     53.3     31.9    188.9    364.9    219.3     54.3    115.9    144.3    145.2     87.5 
  1969    29.8     63.3     33.7     64.1    397.3     96.4     20.9    284.1     52.9    213.2    214.2    589.7 
  1970    17.7    101.3    212.2    200.0    424.2     36.5     84.1    116.3     75.9    154.0    171.7    109.2 
  1971   358.1      2.5    226.6    190.8    116.4    170.3     71.8    229.7    253.1     -9.9M   150.7    241.0 
  1972    16.8     30.4     88.9     38.2    337.9     71.3     66.2     76.5    274.2    302.9    259.3     14.5 
  1973    57.3     60.1    111.9     63.7    186.8    322.7    187.7     53.4    149.2    293.1    152.7    190.9 
  1974      .0     20.7     39.6    176.1    281.2    145.3    208.1    100.1    302.0     26.4    101.9     87.5 
  1975    51.3    122.5    121.3    193.8    211.4    205.3     31.3     80.2     75.1    232.1    238.4     96.4 
  1976    15.1       .0     35.7    123.8     94.0     74.3    117.8    130.4      3.5    233.6    478.1    183.8 
  1977      .0     31.5     95.0     53.6    271.2    132.4     56.7    144.9    120.0    310.3    186.8     27.7 
