



                              STATION NAME : LOWER SPRING VALLEY     
                              LAT:  6.92N    LON: 81.10E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1942   216.6    124.7    142.9    288.0    121.3    118.5     30.0     54.8    190.4    163.2    221.5    570.1 
  1943   107.9    102.8     94.0    132.6    140.9     19.5     84.2    185.4     59.6    325.0    300.6    626.8 
  1944   222.3    456.5    232.3    210.2    136.5     19.4     93.3    212.2    158.4    371.5    572.9    271.9 
  1945    22.9     57.3    303.7    191.7    122.4     56.1    182.6     33.9     19.8    450.8    432.1    135.3 
  1946   208.8    128.5    447.6    320.2     94.6     19.9     32.9    131.9    213.8    280.3    416.0    305.1 
  1947   308.7     27.7    274.6    228.3    224.1     69.1     80.0    180.7     80.6    246.5    114.1    311.1 
  1948   200.5      8.5     80.6    175.2    148.2     17.2    217.0     92.0    105.2    239.4    390.6    438.6 
  1949   270.4     68.1    101.5    295.6    116.7     55.8    215.0    417.2    192.5    205.6    478.7    466.2 
  1950   185.1    122.9    195.6    119.9     88.6     43.1     82.9    140.0    102.7    122.3    145.6    227.0 
  1951   688.3    135.5    175.8    330.4    185.4     39.3     63.1     49.4    301.2    355.9    404.3    432.2 
  1952   482.6    122.4    225.0    339.5    162.8     42.1     46.7     61.2    155.5    122.9    236.4    289.5 
  1953   312.9    169.8    168.4    249.8     24.6      4.4    118.4     73.1    139.3    349.0    251.1    366.6 
  1954   271.9    196.7    139.9    335.3    158.9     20.7     30.9     89.3     52.0    331.8    187.0    314.6 
  1955   567.2    247.3    201.1    300.4     99.2     62.3    136.7    146.2    271.4    166.7    182.9    194.5 
  1956   136.5     39.7    224.3    135.3     68.4     94.6     29.0    190.0     48.1    101.6    503.6    301.6 
  1957   191.3    162.9     45.2    105.6    188.4     64.8     88.7     72.6     62.1    354.9    523.5    944.0 
  1958   243.0     62.6    279.4    346.0    260.5     24.2     39.3    115.6    147.2    254.0    262.7    270.1 
  1959   217.8    110.9     50.0    454.2    196.1     37.4     56.8     42.7    190.2    283.0    367.6    215.9 
  1960   333.5    511.0     34.8    295.4    164.2    113.5    236.9     21.1     69.8    288.0    251.8    160.6 
  1961   318.2    234.5    290.1    228.2    145.8     43.5     84.6     70.9    279.2    246.9    445.7    413.7 
  1962   265.9    112.4    251.3    283.8    138.1     52.7     54.5    142.1     93.8    370.3    360.1    325.0 
  1963   443.1    193.6     65.7    242.3    184.7    104.2    169.2    142.2    260.4    174.6    314.9    382.5 
  1964   367.8    301.3    188.0    296.2     50.0    172.6    187.7     97.1    100.1    228.9    181.3    210.0 
  1965   131.5    251.7    119.2    375.4    298.2      3.4    118.1    239.4     94.8    272.5    519.4    362.3 
  1966   209.2     39.2    320.8    132.3     72.5     98.8     34.6    229.4    222.9    258.9    261.6    280.5 
  1967   214.0    219.1    149.4    179.4     85.7    112.0     40.0     68.5     76.9    268.3    556.2    278.8 
  1968   120.8      9.7    177.7    235.5     81.1     45.3     10.4     23.5    138.2    369.1    203.8    273.0 
  1969   277.0    109.3     94.2    264.9    119.0     54.8    103.0    265.7     49.0    274.0    150.6    655.1 
  1970   264.2    422.1    142.8    446.1    189.9     52.6    113.7    146.3    164.1    126.5    466.5    328.4 
  1971   347.1    159.3     51.8    390.3     77.7     13.0    108.8    236.8    280.2    205.6    254.0    592.2 
  1972   180.5     24.2     53.6    205.6    139.5    147.7     71.9     21.9    165.8    619.3    297.0    396.3 
  1973    80.9     62.4    112.6    167.4     54.9     26.3     99.5    117.1    104.8    302.8    233.9    602.3 
  1974    11.8    168.9     12.2    259.8    134.9    134.7     73.4     27.3    167.9    164.2    136.4    486.9 
  1975   235.7     64.6    233.4    264.7     99.4     17.7    199.4    231.1    237.9    105.9    431.6    315.6 
  1976   377.0     56.2    111.2    327.2     35.9     49.7     56.1    126.4     65.7    122.5    405.9    324.9 
  1977    18.8    116.0    108.1    224.5    189.5     -9.9M   142.8    108.4    152.0    424.6    227.1    350.7 
  1978    72.7    110.5    178.7     80.9    298.8       .5    119.1     11.9     48.3    326.0    223.0    393.4 
  1979   111.6     30.3     70.7    175.3     46.0     47.1     58.7    106.1    350.0    486.0    531.6    198.2 
  1980    77.2       .0    439.5    344.0    131.2      1.0     10.5     60.8    187.8    254.9    327.5    164.7 
  1981    89.9    119.4     78.4    205.5    193.1     10.2    156.8    101.9     -9.9M   177.5    286.3    254.2 
  1983    95.0     26.7       .0     69.1    164.9     95.5     95.3    145.8    122.1    358.1    286.9    584.8 
  1984   350.1    275.9    203.8    238.4    222.0      9.7    158.1     63.0    256.3    167.0    280.1    138.2 
  1985   175.8    118.1    179.4    134.4     57.7     65.8     99.5    161.8     91.0    320.0    177.4    324.8 
  1986   534.8    126.4    341.4    208.8    196.0    105.2     65.8     57.5    167.3    367.6    198.5    217.9 
  1987   245.1     20.3     93.6    235.0    194.4      6.0     35.3    242.0    250.9    509.1    262.9    148.4 
  1988    69.5     79.3    240.1    494.1     45.2     58.4    101.6    317.4    106.0    114.9    425.6    253.5 
  1989   224.4     23.1     94.9    262.3     99.1     57.9    215.3    132.4    155.9    429.0    401.9    198.4 
  1990   421.3     72.1    174.5    106.7     70.7     31.2     71.8    112.6    309.0    253.1    204.3    388.2 
  1991   388.3    105.6    152.3    130.3    192.7     40.4     67.3     94.9    132.1    195.7    372.0    459.0 
  1992   122.6       .0       .0    174.8    122.6       .0     23.4    134.9    129.3    180.7    759.5    407.4 
  1993    84.5     68.9     73.1    120.1     71.4    132.1    107.4     52.4    206.2    369.5    332.7    497.3 
  1994   402.0    264.6     68.4    152.4     80.7     36.6     60.5     75.5    275.2    468.0    381.5    198.0 
  1995   242.0     83.5    130.5    339.5    172.3     68.5     94.1    129.9     68.0    327.4    169.8    220.8 
  1996   270.0    164.1     32.3    391.5    157.0     44.0     30.0    120.5    212.6    208.8    233.4    216.2 
  1997     1.0     59.2     32.5    351.0    344.0    105.2    118.8     36.3    332.0    585.3    472.9    404.2 
  1998   235.4     49.9    125.5     66.0    105.5     31.2    147.0    195.1     18.2    110.9    236.8    413.2 
  1999   286.1    219.3    413.2    214.5      5.4     44.0     62.6    152.2    255.5    334.8    217.4    187.9 
  2000   260.7    333.7    156.3    133.8    136.4    119.0     40.9    247.2    251.0     61.5    525.5    216.5 
  2001   298.0    108.5      6.5    346.5    165.0     49.5    143.0     84.5     79.5    218.0    283.0    231.0 
  2002   163.5     85.0    187.0    431.0     87.0     77.5     25.0     80.5     18.0    447.5    395.0    409.0 
  2003   319.5     98.5    277.0    231.0    164.0    155.0     35.6     93.5    178.0    100.5    494.0     -9.9M
  2004   175.0     56.0    101.0    348.0     50.0     11.0     28.0     46.8    189.8    711.9    262.5    721.4 
  2005   208.7    101.3    213.9    323.0    187.9     69.0     66.4     47.0     71.8    386.9I   451.4    130.5 
  2006   310.0    139.0    255.2    229.2    170.0    165.5     38.0    154.0    165.5    466.0    596.1    552.7 
  2007   392.9     26.5    106.5    401.7     32.0    189.2     96.2    137.6     95.1    307.9    244.3    420.9 
  2008   282.0    180.5    380.4    389.4    153.2     59.0    187.0    303.0    180.6    254.9    246.7    283.1 
  2009    85.1      9.3    129.0    245.0    173.2     57.8     76.7    191.0     59.3    319.6    457.6    535.7 
  2010   118.3     37.0    132.7    401.8    186.7     77.2     79.0     95.2    196.9    185.7    575.7    299.0 
  2011   622.9    520.8    134.9    184.4    185.5     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
