



                              STATION NAME : ALLAI TANK              
                              LAT:  8.40N    LON: 81.32E    ELEV:    6.1M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1937   398.1    299.7     50.6     66.2     25.6       .0      4.7    145.3    109.0    155.4    391.2    145.8 
  1938   275.6    335.6    176.6    143.0       .0     36.8     51.1     70.8     60.0    234.4    101.9    187.7 
  1939   196.5     96.8       .5    103.1       .0      8.8      9.9     48.8     11.0    334.4    449.8    346.7 
  1940      .0     91.8      3.8     64.6    180.2     46.3     73.3      2.2    119.6    294.0    382.6    540.2 
  1941   206.6    181.4     10.9    120.2     25.0       .0     55.0     16.6    241.3    316.7    596.4    278.6 
  1942   132.8     34.6     66.9    204.1     80.3       .0     40.1     64.1    140.8    145.7    226.6    424.2 
  1943   110.2    113.9     53.9     96.3    158.8       .0     11.9       .0     10.5    241.4    256.4    235.4 
  1944    87.4    372.3    221.9     10.9     45.5     20.7       .0     69.6    126.1     98.4    326.1    182.7 
  1945     6.9     83.1    126.1    134.6     31.3      3.8      5.0    121.8      5.3    338.6    477.9    145.4 
  1946   237.5      3.0    112.5    146.3     86.3     32.4     44.9    166.6     38.0    420.9    338.3    905.1 
  1947   428.1    164.9     46.2     59.2     31.6       .0     50.9    120.4    177.6    318.2     90.6    694.6 
  1948   150.6       .0     27.3     62.2       .0       .0      2.5     37.1       .0    243.9    322.3   1090.0 
  1949   122.1      5.8       .0     95.3    141.7       .0    101.4     63.2     41.9    132.9    250.5    705.9 
  1950    83.6    117.9     20.3     25.3     65.8       .0       .0     77.0     38.8    306.8    307.2    341.2 
  1951   478.0    181.2     27.3     83.0     88.0       .0     94.1     56.0     79.0     99.2    517.5    149.7 
  1952   452.6     53.0       .0    164.6     41.8       .0     48.1     38.0     73.7     24.4    292.9    135.1 
  1953   153.3     57.3     41.7     70.7      8.3     14.7    155.6    151.5    154.2    250.4    266.4    233.1 
  1954   283.5     13.7    119.7    172.6    138.0       .0     27.3     59.4     41.3    114.6    207.1    524.9 
  1955   257.7    133.8       .0    189.7     98.3       .0     24.3    114.2     92.9    137.6     68.9    212.6 
  1956   111.4     37.4      8.0     17.1       .0     73.9     82.9    198.8    115.5    149.5    374.2    211.6 
  1957   143.6     99.8       .0      3.5     58.0       .0     70.9     97.7     65.5    451.3    644.2    822.8 
  1958   107.6     18.4     53.6     53.4     85.7       .0       .0    210.1     74.7     -9.9M   180.1    233.6 
  1959   235.6     15.1      5.5    104.8     44.7    281.2     37.5     64.9     90.3    247.8    482.5    182.5 
  1960   319.3    365.2     50.8     74.0    110.2       .0    214.3       .0      4.3    172.2    272.6    120.2 
  1961   301.8    160.1     55.5       .0     57.1      7.8     65.5     29.6    130.9    291.6    522.3    661.9 
  1962   312.8     18.1     50.4     54.6     33.7       .0      1.2       .0      1.5    392.9    188.2    324.2 
  1963   655.6    275.4    104.6     14.3     30.9       .0     99.0     85.8     -9.9M    92.9    470.0    580.3 
  1964    40.6     -9.9M    -9.9M    -9.9M    45.6      1.0    267.8    236.0      3.0    133.3    102.1    147.3 
  1965    20.7    274.9     76.1    115.8    108.3     -9.9M    -9.9M   273.8    122.4    190.2    625.3    671.9 
  1966   189.3      7.7    195.7      8.6     22.8       .0     70.6    189.3    154.3    412.8    296.9    422.8 
  1967    25.9    129.3     26.6     12.9     -9.9M    31.6     68.7     44.5    108.1    236.9    326.1    393.5 
  1968    42.0       .0     26.5     78.1     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   100.2     53.1 
  1969    94.6     28.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    37.9     45.1    114.4     91.9    250.9 
  1970    41.7     74.3     16.2     20.6     28.6     13.6     -9.9M    18.7      7.5     50.0    135.9    113.0 
  1971    74.1     12.1      3.9     15.4      2.5       .0     18.6     46.3     61.0     88.4     66.6    209.3 
  1972     7.2      1.7      2.7      3.2     55.0     17.7     22.8     12.0     91.3     -9.9M   117.3    107.6 
  1973     5.2     25.8      6.7      1.7     12.4     39.7     33.1      6.0     36.1    131.6     39.3    195.2 
  1974     3.0     73.4      9.2     64.3     76.3      2.9     43.3      9.4    150.6     57.5     95.1    182.7 
  1975    77.2     19.8     34.2     24.2     14.4       .0     32.6     14.9     23.7     80.1    173.1     77.2 
  1976    17.5      1.0       .0      5.2     10.8     14.1      4.5     48.4     63.8     40.6     87.3    136.1 
  1977    55.9     35.6     23.1       .0     81.0       .7      2.0      3.1    137.9    119.2    117.9    115.6 
  1978    40.9      9.4     18.0     53.1     33.5       .0      9.6       .0     21.9    108.2    548.3    170.2 
  1979    55.5     96.7     18.0       .5     16.1       .0     10.0     90.0    106.8    170.3    440.5    158.1 
  1980      .0       .0      8.2     82.0     57.7     10.5       .0     18.7       .8    132.5    202.1    101.5 
  1981    -9.9M    92.0     -9.9M    -9.9M    -9.9M    35.0    231.0     25.0    157.0    327.0    193.0    198.0 
  1982      .0       .0     52.0     58.0     56.9     12.3       .0       .0     76.5    150.7    709.1    456.6 
  1983    40.6       .0       .0       .0      6.0     21.0     39.0     53.0    129.0     94.0    336.0    411.0 
  1984   665.0    761.0     62.0     90.0     39.2       .0     91.6    104.9     96.4     71.3    445.0    134.7 
  1985   147.0     59.2     35.5     38.1       .0       .0    280.1     23.0    189.2     67.0    281.5    315.4 
