



                              STATION NAME : NUWARA ELIYA            
                              LAT:  6.97N    LON: 80.77E    ELEV: 1893.6M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1957    91.4     85.4     43.3     77.6    234.5    243.0    253.4    130.2     54.5    225.3    409.6    800.5 
  1958   118.0     39.0    147.4    177.3    102.0    285.1     97.5    235.0     67.5    316.3    207.8    104.6 
  1959    68.4     95.6     12.1    202.4    144.1    464.0    287.2    108.9    163.3    193.6    200.4     83.5 
  1960   147.4    224.7     16.7    179.9    175.0    129.0    322.2    160.2    412.7    260.8    297.5     38.8 
  1961   131.0    116.7     87.3    268.7    294.8    123.0    153.0    212.9    121.0    162.0    256.5    181.9 
  1962   168.5     50.1     79.0    146.1    297.5     76.4    227.2    140.9    180.1    235.8     81.9    158.0 
  1963   152.0    134.9     86.6    188.3    126.6    184.5    119.8    113.1    131.2    259.4    266.3     -9.9M
  1964   161.5    198.0    108.6    129.6     -9.9M    99.5    210.0    148.0    214.3     73.7    170.6    154.6 
  1965    62.4    119.8     54.6    325.8    369.6    110.0     33.9    168.9    102.5    237.2    173.1    231.0 
  1966   127.7     20.4    137.3    151.1     32.8    100.3     51.2     88.6    381.0    190.5    169.4    171.5 
  1967    82.8    192.7     98.6    107.1     84.3    186.0     94.4     83.4     81.1    422.0    429.6    219.6 
  1968    79.5      3.4    108.7     90.6    130.2    260.1    254.7    170.7    215.4    273.4     -9.9M    -9.9M
  1969   116.9     45.1     38.4    218.3    208.6    162.8     97.9    118.6    176.6    299.4    141.5    363.4 
  1970   135.2    239.2     86.4    199.1     97.0     92.7    130.5    184.7     94.3    188.0    256.6    326.6 
  1971   164.8     88.1     18.6    292.8    113.4    187.6    142.6    240.4    426.1    123.1     75.8    283.8 
  1972    94.0      1.5     20.1    173.3    327.1     81.6    262.2    100.1    186.9    388.8    228.2    261.2 
  1973     3.5     25.4     32.2     79.0    136.2     99.4    119.3    178.8     35.7    186.3    179.4    236.8 
  1974      .0    134.8     30.6     99.2    203.9    138.9    353.1    292.3    258.8    118.1    151.4    376.9 
  1975   103.2     48.8    119.0    149.6    167.5    403.0     78.4    216.0    216.4    173.2    215.9    172.2 
  1976   125.4      2.5     52.8    155.8     22.3     41.2    161.5    142.6     37.7    211.7    210.6    124.4 
