



                              STATION NAME : MINNERIYA TANK          
                              LAT:  8.05N    LON: 80.90E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1957   119.3    259.3       .0     28.7    155.4      2.2     71.4     45.1     70.8    166.3    591.7     -9.9M
  1958   186.0     96.8    180.4    152.2     79.4       .0       .0    107.4    121.0     87.0    146.3    207.1 
  1959   233.2     28.5     16.5     49.7     70.4     11.9       .0      5.7     40.1    237.9    461.3    274.2 
  1960   208.3    379.9     59.2    187.2    156.4       .0    242.1       .0     28.4     94.4    423.8    136.2 
  1961   460.8    175.2     86.6    107.1     41.6      4.8     12.6       .7      6.0    224.4    287.1    416.2 
  1962   226.4     50.5     85.8    155.3     35.2       .0      1.7    147.0     49.9    130.4    177.7    229.7 
  1963   340.8    189.2    161.4    217.6      8.0       .0     72.6     14.2    136.0    188.7    664.4    479.2 
  1964   156.5    151.9     85.1     93.3    122.4       .0    111.2      2.2     61.8    139.1    178.5    155.3 
  1965    89.8    205.2     38.7    210.0    127.1       .0     30.1     34.2       .0    190.1    387.2    526.0 
  1966   225.6     55.2     95.7    166.1      2.5       .0      1.5     72.5    147.0    469.9    391.3    197.7 
  1967    24.7    110.1     88.3    109.7     51.9      4.8       .0       .0     39.7    309.9    434.0    500.6 
  1968   154.7       .0    113.1     58.5     47.9       .0       .0     56.9    136.2    278.0    252.7    211.3 
  1969    88.3     86.7      8.3    121.7       .0       .0     53.5     73.3    121.9    293.9    265.6    870.1 
  1970   130.4    200.5     43.2    279.9     61.6     47.5       .0     51.4     70.2     59.7    255.2    321.0 
  1971   226.7    161.7     55.1    163.5     92.2      5.4     26.8    115.8     29.5     92.4    127.4    601.7 
  1972    80.7       .0     35.8     68.0    164.4       .0       .0       .0    512.6    214.1    371.1    281.6 
  1973      .0     42.7     40.0     33.1     28.6     37.1     61.3      2.5    117.1    217.4    139.1    501.0 
  1974      .0     35.1     11.5     73.2     37.1       .0       .0     40.1     96.2      9.5    187.0    340.8 
  1975   175.1     69.7     93.9     34.4     62.4      3.5    255.7     16.7    170.0    113.3    274.0    203.3 
  1976    48.9     10.6     12.4    142.8       .0       .0     29.9     47.1    118.2    108.3    463.2    477.6 
  1977    63.8     58.7     67.9      9.7     66.2       .0     42.6     21.9    196.9    289.9    369.8    373.4 
  1978    98.6     19.0     44.7     80.9      2.0       .0     75.0       .0       .0    428.0    472.9    542.7 
  1979    27.4    165.6     41.7     14.0     -9.9M      .0       .5     54.4     79.1    325.2    494.2    234.3 
  1980     3.1       .0     11.7    173.1     67.8      4.1       .0       .0     55.4    278.3    360.6    171.7 
  1981   137.3    100.9     46.9    121.3     49.7       .0    221.4     89.7     40.2    174.1     57.4    257.8 
  1982      .0       .0     50.7     79.1    180.2      4.1       .0       .0     99.6    334.5    491.0    402.5 
  1983    40.7       .0       .0      5.6     77.2       .5     82.8       .0      9.1    344.4    160.8    698.6 
  1984   405.0    567.6    133.6    128.9     12.2       .0     56.1     53.8    244.8    105.1    178.7    125.2 
  1985   247.2     85.9     96.7     53.8     51.8       .0     59.5     14.7    137.8     25.2    221.6    323.9 
  1986   142.0     31.8    179.0     39.7     44.2     14.5     17.8     45.2       .0    326.0     84.8    220.6 
  1987   146.4       .0     27.7     23.6      2.3       .0       .0       .0     92.9     -9.9M    79.3    115.5 
  1988    23.1      9.9     86.5    131.1     21.6       .0    117.3     33.0     61.7     46.3    126.9     99.6 
  1989   124.9       .0    133.2     49.4     27.9       .0     47.7       .0     33.3     45.7     69.6     43.5 
  1990    92.2     38.3    126.0     60.7    184.3       .0       .0    122.8     51.5    140.0    132.2    417.6 
  1991   187.5       .0     30.5     51.3     83.8     13.2      4.8     21.3     19.4     76.2    254.0    382.5 
  1992    33.8       .0       .0     -9.9M    59.2     -9.9M      .0       .0    161.1     28.9    491.7    409.8 
  1993    30.3     54.5     24.6     61.8    143.0      1.8    126.2     19.8     39.3    239.1    586.8    706.6 
  1994   384.2    284.4     72.8     -9.9M    19.7       .0       .0       .0    275.5    270.0    319.6    233.4 
  1995   207.2     94.9       .8     74.7    120.0       .0    105.0     75.0     55.0    217.0    338.0     79.0 
  1996   175.0     77.0       .0    178.0     10.0     30.0       .0    190.0     30.0    201.0    317.0    315.0 
  1997      .0     10.0     67.0    200.0    248.0       .0     30.0       .0    142.2    315.0    507.0    243.0 
  1998   170.3     29.0       .0      4.0     76.0       .0     48.9    139.5       .0     37.7    143.5    338.5 
  1999   432.4    219.8       .0    101.2       .0       .0       .0       .0     48.5    278.3    243.6    175.8 
  2000   212.7    152.9     83.4     20.0       .0       .0       .0     27.5     45.3     38.0    503.2    261.9 
  2001   277.8    104.0       .0    165.1     17.0     29.5     45.1       .0     65.8     86.9     96.0    303.6 
  2002    89.0    134.8     24.6    114.7     25.2       .0       .0    142.8      8.5    208.0    458.7    484.5 
  2003   260.5    136.7     32.0    100.3     50.3     48.0     39.5    142.0     20.7     32.2    421.3     86.5 
  2004    77.4     16.5     79.6     35.0     82.3       .0       .0       .0     83.3    358.3    400.0    365.3 
  2005   122.3       .0     12.0    166.4    158.5       .0     61.5     14.5       .0    144.3    264.7     87.5 
  2006   233.5      5.7    151.4     67.9     73.1       .0       .0       .0     75.3    346.9    272.2    204.3 
  2007   108.4    169.3       .0    154.7       .0     13.2      8.7     31.6     48.0    319.1    180.0    751.3 
  2008    69.9    133.7    194.5    183.7       .0       .0     63.0    134.2     -9.9M   120.5    204.1    268.5 
  2009   128.0       .0    179.0    179.0     -9.9M      .0       .0     -9.9M      .0    172.5    289.3    530.0 
  2010   105.0     63.0     41.0     29.0     65.0       .0     26.0    138.0    151.0     94.2    271.8I   451.0 
  2011   566.0    434.0     17.0     45.5       .0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
