



                              STATION NAME : COLOMBO                 
                              LAT:  6.90N    LON: 79.87E    ELEV:    7.3M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1925    89.3    177.9    185.4    404.5    202.2    305.7    145.4    121.5    309.6    347.6    639.5    321.2 
  1926    62.4      3.5    145.2     63.8    657.8    339.8    300.2    108.7    238.4    309.8    259.0    125.4 
  1927   143.3     92.7    149.2    278.8    562.5    218.1     72.2     12.8    257.4    256.1    187.7     92.0 
  1928   158.6     70.3    116.8    252.6    207.7    253.0    142.1     50.2     35.8    596.3    445.5    222.2 
  1929   167.4     44.9    168.5    472.9    391.7    243.5     50.2      7.7    253.5    119.4    235.7    126.3 
  1930   145.7     49.7     67.6    342.8    630.7    336.1     27.9     48.5    166.2    846.6    246.3      6.8 
  1931   107.5     88.0     46.8    237.7    298.5    267.9    306.5    230.2    140.0    177.8    398.8    391.1 
  1932      .0     90.9     65.5    285.5    745.2     41.7     39.2    430.4    180.9    779.3    369.8    144.9 
  1933   166.1     65.6     60.9     81.9    424.4    255.8     -9.9M   280.0    104.1    213.0    220.8     29.2 
  1934   309.5     70.9    191.5    431.9    220.4    461.6     21.1     36.5     56.0    535.0    522.6     51.9 
  1935    17.3     70.3     95.0     93.0    358.9    288.2     70.9     -9.9M   190.0    602.0    302.2    250.8 
  1936    63.9    103.0    133.7     72.2    866.7    148.2     47.2     28.4    204.7    270.6    402.4    201.1 
  1937    86.4    182.0    163.9    268.1    474.8    155.9    100.3     54.0    379.6    246.7    456.2     66.6 
  1938    43.7    151.0    282.1    394.2    151.0     48.5    103.5    119.9    144.9    122.7     96.8    116.9 
  1939   167.3      1.2     85.8    269.9    329.8    157.8    218.0    171.4    125.5    324.6    499.6    106.9 
  1940     4.0     35.7     23.9    255.6    286.0    200.3     76.5    106.9    211.1    441.1    431.8     46.7 
  1941    30.5     77.1     19.3    200.5    191.9    212.9     84.3    151.5    238.9    385.0    348.3    167.2 
  1942    67.1     43.8     94.8    271.6    453.4    193.6     75.5    144.7     46.4    173.1    110.0    380.6 
  1943   113.4    105.3    118.7    181.1    421.3    213.9     68.2     85.5     54.7    345.8    344.2    217.6 
  1944    54.8    199.6    124.7    152.8    240.1    176.6     79.7    187.9    197.2    377.4    344.7     45.7 
  1945      .2     10.9    210.3    128.7    227.6    386.1    158.0     31.3     51.6    603.5    186.3    103.9 
  1946     9.0     48.0    129.1    322.3    167.6    160.1    113.4    112.2    148.2    335.6    396.7    480.4 
  1947    78.9     42.0    163.3    121.8    456.8    266.6    178.6    233.6    185.1    289.0    145.1    134.4 
  1948   114.3      4.2     66.5    288.5    166.6    292.2     67.8    166.8     54.7    226.5    311.9    132.0 
  1949    37.0      3.5    154.0    583.2    327.4    315.3    164.7    121.4     76.2    330.6    220.3     84.8 
  1950    20.6    269.0    193.6    116.4    258.1    159.3    176.9     92.0    119.1    412.4     71.2    108.0 
  1951   137.5     25.4    157.8    164.8    558.9    237.6    278.8      3.5    329.4    196.4    590.1    149.5 
  1952   205.7    118.4      6.8    210.9    306.1     -9.9M     7.1     10.8    213.4    279.7    317.1    167.0 
  1953    96.3    182.9    240.3    657.1     20.3    251.0    528.9     46.9     89.2    650.9    383.1    121.1 
  1954   186.4    140.8    247.4    520.7    350.1     46.0     84.6    146.0    102.9    329.4    120.3    353.6 
  1955   179.0    168.4    140.6    176.3    320.4    146.1     93.6     28.3    402.5    409.5    310.7     64.1 
  1956   108.6     56.9    160.5    291.2    117.1    124.7     10.9     87.7    220.1    361.2    285.3    181.7 
  1957    63.0    102.4      4.4    136.4    507.8    250.5    149.7     23.0     17.9    230.7    441.1    547.3 
  1958    73.3    176.4    130.4    200.2    478.1    219.4     37.5     77.8     47.9    354.5    269.9    163.4 
  1959    44.5     68.0     13.0    466.7    306.4    312.8    186.6    179.8    231.7    251.0    268.8    168.0 
  1960    46.8    173.3     69.4    198.8    356.9    126.1    467.1     42.0    115.6    352.7    425.5     53.3 
  1961    30.3     49.0    268.9    467.9    510.7    222.9    224.7    230.4    426.7    484.2    503.8    260.3 
  1962    79.2     38.7     98.1    281.9    493.9    131.1    109.6    435.2    200.1    417.0    220.2     85.0 
  1963    75.1    221.8    120.8    328.8    547.0    184.0    393.7     78.6    534.5    707.5    435.9    306.8 
  1964    42.7    173.3    121.9    156.6    507.0    136.4    171.8     65.5    129.3    463.7    199.0     72.6 
  1965    42.4    105.4     48.7    355.0    609.7     74.7     54.6    131.3    227.6    507.2    220.2    227.3 
  1966   166.2     25.7    223.4    334.5     -9.9M   135.6    102.2     28.7    551.3    387.9    218.0     87.2 
  1967    15.8     75.5    114.9    108.4    593.5    156.5    239.0    152.0    256.6    619.5    319.5    347.3 
  1968    93.3     13.5     86.5    224.7     97.8    270.9    271.3     47.3    151.2    200.5    285.1    120.6 
  1969   153.9     76.8     58.4    286.4    562.1     85.6     26.2    212.4     55.7    559.2    255.5    427.2 
  1970    95.2     95.9    170.6    441.0    602.5    129.3    242.6     27.8    201.9    307.7    476.1     60.1 
  1971    85.2     69.4     85.9    246.5    195.1    218.8    108.6     94.1    366.1    386.5     86.6    180.7 
  1972    15.5       .0     68.3    157.0    467.1    146.1     42.1     61.3    197.5    463.2    315.1    163.7 
  1973    10.5     43.2    110.8    254.0    317.5    250.3     91.9     56.5     40.5    416.3    411.1    244.4 
  1974      .0    148.5     62.7    562.1    488.8    271.1    193.5    108.1    210.5    127.2    158.5    189.8 
  1975    20.5     29.2    151.2    490.8    298.3    303.5    152.4     68.5    270.9    124.9    580.4     73.7 
  1976    20.0       .0     67.2    140.8    208.9     87.8     72.3    192.7     29.3    527.6    475.2    274.3 
  1977    11.2    116.1    356.8    133.3    750.7    218.5     51.2    119.7    145.9    871.2    188.4     51.4 
  1978     6.2     11.3    147.0    151.3    565.1    110.1     87.7     27.9    103.1    187.0    387.2    170.6 
  1979     3.2    124.8     77.9    225.8    143.0    244.0    111.7     50.5    453.7    254.5    466.9    294.6 
  1980      .6       .0     29.9    228.1    214.8    277.9     35.7    141.5    176.2    451.9    267.0    172.3 
  1981   117.4     93.3    102.5    199.7    441.3    182.4     34.5     79.9    120.1    193.1    460.2     54.1 
  1982     4.1       .2    311.8    108.8    323.7    195.0    160.9    123.6    104.9    186.6    434.9     51.0 
  1983      .0     43.0     60.3     83.0    336.5    118.6    163.1     94.0    291.5     94.8    241.7    223.6 
  1984   211.5    179.6    162.5    254.0    491.0    176.8    127.8      4.9    339.3    161.3    360.2     24.2 
  1985    83.5    160.8    116.1     76.3    253.1    316.9     19.6    111.2    275.7    343.4    244.9    230.9 
  1986   144.9     78.4     81.4    216.8    230.9     63.8     10.5     76.2    128.4    163.0     58.9    203.4 
  1987    98.4       .0     73.2    179.3    198.4    116.3     12.0    404.8    509.6    506.5    217.4    136.0 
  1988     3.0     63.6    206.4    185.0    146.2    352.7    101.8    122.4    374.3    117.9     -9.9M    -9.9M
  1989    35.8      6.0    146.3    332.9    399.1    217.2     -9.9M    -9.9M    -9.9M   450.4    284.7     31.5 
  1990   182.7     36.9    184.0    366.9    324.3    184.1    206.3     17.9     29.6    374.1    255.8    178.8 
  1991    78.8     55.2    146.4    142.1    317.4    309.9    121.0     88.8    112.4    353.1    292.7     79.1 
  1992    19.8      3.5       .8    151.5    488.7    602.3    218.1     70.9    323.0    216.7    401.5     78.4 
  1993      .6     15.5     99.7    235.3    682.9    114.7     38.9     38.6    345.4    502.0    305.4    268.0 
  1994    84.7    117.4    134.4    101.4    480.1     81.7    104.7     73.4    370.3    477.0    427.4     30.5 
  1995    92.3     12.9     30.7    374.6    446.5    369.3     93.9    135.9     -9.9M   320.8    405.7     19.2 
  1996    97.9    102.1       .2    291.9    126.5    129.6    209.7    206.6    282.8    305.9    239.2    168.6 
  1997      .0     70.0     25.9     92.2    274.2    197.0    187.0     69.2    417.3    618.7    440.3    138.2 
  1998    57.9       .0     36.4    119.8    199.3    256.3    482.2    127.8    209.0    304.1    267.3    327.6 
  1999   165.1    132.2     62.6    617.9    326.6    102.4     96.2    106.5    278.1    530.2    297.4    173.0 
  2000   102.4    177.9     79.3    168.5    207.5    229.8     31.6    249.0    312.3    282.6     52.0    119.5 
  2001   187.3    142.4     81.3    243.9    205.1    173.6     73.1      2.5    263.6    166.4    229.8    163.6 
  2002    46.1     96.4     42.3    296.4    372.0     69.0     18.2     42.5    140.3    445.2    299.5    231.8 
  2003   137.5     89.3    164.0     95.9    284.8    181.6    185.7     77.1    247.8    185.3I   374.4      6.6 
  2004     8.5     60.1     30.9     70.9    232.8    191.3    124.8    138.4    356.7    363.0    264.1    116.6 
  2005   167.0      8.6    120.3    212.4    285.6    220.2    165.8     21.8     85.3    504.0    760.4    262.6 
  2006   126.9    156.9    266.6    103.4    193.1    183.1     96.8    270.6    129.0    619.9    524.7     51.9 
  2007    91.1      9.9     60.5    374.1    432.4     79.9    106.6    260.5    129.3    292.1    128.8    119.6 
  2008    30.6    118.5    293.7    435.9    170.6    250.5    185.8    140.1    155.2    491.6    140.9    208.7 
  2009   117.9      4.9    209.1    359.5    103.5    156.7    113.6     92.5    172.3    206.6    448.4    149.4 
  2010    21.0      4.5     72.3    482.9    727.8    200.4    117.8     14.7    306.6    158.3    971.5    292.1 
  2011    61.7     33.7    149.5    354.3     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
