



                              STATION NAME : TRINCOMALEE             
                              LAT:  8.58N    LON: 81.25E    ELEV:   23.9M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1946   214.2     14.1     65.2     37.5     44.0     53.1     78.3    185.3    116.3    296.9    452.1    773.6 
  1947   433.1    192.2     -9.9M   112.9     53.9       .2     62.9    167.2    177.0    309.0    178.5    738.0 
  1948   116.3      2.7     10.7     44.6     10.9      1.2      5.4     60.8      2.9    194.9    185.6    818.7 
  1949   190.6     34.9       .0    121.3     96.6       .0    138.6    144.1     85.9    104.6    326.3    813.9 
  1950    59.8    105.6     15.6     26.5    176.4       .0     16.1    152.8     56.7    135.9    441.7    218.6 
  1951   314.8     94.5     51.4     99.3     61.7      1.0     36.7     50.0     62.0    206.1    417.9    179.8 
  1952   466.0     45.8      3.3     63.9     60.1       .0    140.5     23.6     21.9    182.2    207.8    124.2 
  1953   282.4     67.6     20.9    106.2      1.3     58.4    138.2    150.4     87.7    206.2    204.9    215.8 
  1954   197.3     22.6    114.5     99.2     57.7     15.5     34.3    137.9     72.4    138.0    229.5    571.0 
  1955   325.7    160.9       .8    223.0    105.9       .0     51.1    125.0     79.1     58.0    133.2    283.6 
  1956    91.4     34.8      8.4     21.4       .0     43.2     96.1    183.2    151.3    252.7    324.2    231.5 
  1957   160.7     98.6       .0       .0     53.4       .5     53.1     49.8     63.0    335.8    953.6    757.5 
  1958   132.4     50.8     37.5     90.5     85.1       .0     31.0    154.2    208.9    385.7    263.5    273.0 
  1959   150.1      4.1      1.5     67.1     68.5     98.1     10.9     57.3     80.9    305.2    484.8    143.8 
  1960   461.6    307.1     59.5     66.2     56.8      3.3    169.0      7.1    141.2     81.2    244.0    114.7 
  1961   276.5     84.9     38.7     71.9     94.2      2.5    109.4     58.4     66.3    124.7    589.2    549.7 
  1962   318.0     90.0     44.7     14.8     73.9       .0     10.7     91.7     51.3    347.5    277.6     -9.9M
  1963    -9.9M   188.8    159.6     50.6     60.2     59.9    120.8    125.0    138.9    162.9    523.7    329.3 
  1964    72.0     37.7     82.9     23.9      7.2       .0    155.3    125.7     15.0    148.9    150.8    217.0 
  1965    33.9    551.5     95.5     77.1     59.3       .0      2.3    328.6    109.9    301.1    404.9    444.1 
  1966   126.0     32.5    189.8     54.7     10.7       .0      4.1     50.4     47.7    404.3    274.5    392.5 
  1967    52.5    140.1     25.8     28.1      5.9     31.2     70.1     48.6     78.1    304.0    403.7    436.2 
  1968    81.1       .3    177.2     74.0      4.2      2.4       .0     26.4     73.5    173.8     -9.9M    -9.9M
  1969    80.4    106.9       .0     33.8     16.7       .0      6.1     85.2     25.9    418.8    348.6    638.8 
  1970   159.4     78.2     49.3     85.7     66.7     29.4      1.0    279.2     31.3    255.8    539.6    278.1 
  1971   276.3     71.4     14.0     13.2     18.7      4.6    219.3    136.8    272.6    145.5    135.5    797.0 
  1972    30.2     15.5      2.8      5.4    119.2     94.6    147.0     26.5    165.9    565.7    452.0    260.0 
  1973      .8     11.2     30.0      9.9    110.9    181.1     13.2    108.9     54.6    435.3     54.5    683.8 
  1974    11.8     64.1      6.4     61.9     96.6       .0     51.0     51.8    210.8     26.2    113.3    395.4 
  1975    96.6     60.9     46.6     18.3     36.9     28.5     37.9     73.4     31.0    115.7    412.6    316.9 
  1976    17.5      9.4      9.7     34.6     28.4     25.4     50.0     98.9     96.4    175.2    264.8    400.7 
  1977    48.1    157.8     57.6     44.5     -9.9M    54.6    175.2     12.6    156.9    209.9    376.0    343.9 
  1978   102.5     25.2    108.1     53.2     34.0     12.6     18.8       .0    104.0    257.5    493.5    255.2 
  1979    41.5     50.2     63.3     12.7     38.0      3.6     53.1     43.1    158.9    221.4    530.2    257.0 
  1980     1.4       .0      3.0    152.2     26.2       .0     28.0     42.6     38.1     97.2    215.5    161.1 
  1981    23.9    138.0      1.6    126.8    185.9     54.6     86.4     19.2    134.6    214.9    235.3    180.8 
  1982    13.1       .0     31.5     29.2      6.8     31.7      1.8     16.7    105.0    170.4    568.3    498.5 
  1983    52.1       .0       .0      1.9     40.5     61.2     69.6     62.9     17.0    103.3    283.6    613.7 
  1984   468.8    719.9     73.7     90.6     72.1       .0    133.2    120.7    198.1     83.4    461.4    150.5 
  1985   177.6    104.2     50.0     44.3       .0      3.4     94.7     79.1     73.7    132.0    278.9    203.1 
  1986   235.6     93.3    126.2    102.4     38.0       .0     -9.9M    -9.9M   133.3    317.6    177.1    198.4 
  1987   311.7     13.8     10.5     11.8     99.2      9.6       .0      1.2     -9.9M    -9.9M    -9.9M   110.0 
  1988    13.2     -9.9M    -9.9M    -9.9M     4.4     19.6     -9.9M   204.6     -9.9M    84.3    350.7     -9.9M
  1989    27.9     28.2     23.3     30.0     39.6     32.3    184.6    215.5    230.5     84.2    259.8    146.5 
  1990   153.9     25.6     69.3     25.5     90.4     -9.9M    -9.9M   111.2    120.8    214.2    191.6    386.1 
  1991   292.5     54.8    148.9     12.1     14.7      1.6     39.7     86.4     58.6    264.8    193.5    120.3 
  1992    55.7     -9.9M      .0      4.5     99.2     29.9     21.1     72.4    309.4     85.2    506.0    415.1 
  1993     5.9     88.1      5.4     22.4    104.2     66.1     61.1     75.4     19.6    159.8    622.9    713.1 
  1994   121.9    234.0     20.3     16.5     96.5       .0     38.5      1.0    205.2    125.0    912.8    202.1 
  1995   417.0     11.7       .4     66.7     42.8      1.8     89.1     94.0    151.8    203.3     -9.9M   117.3 
  1996    52.5    100.5       .0     32.1     62.6    157.9     20.8    169.7     85.3    190.7    467.6    119.7 
  1997     7.9      1.3     51.0      9.3     61.2     14.0    133.3    162.7    139.0    204.5    486.6    346.9 
