 
 
 
 
                              STATION NAME : PERADENIYA BOT.GARDENS  
                              LAT:  7.27N    LON: 80.60E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1939   166.6       .0     50.9    434.2    158.5    236.5    232.9    266.7    109.1    253.1    462.4    153.2 
  1940     2.0     25.7     67.6    335.6    701.5    400.8    128.9    139.5    249.9    314.3    402.9    199.5 
  1941   105.0     66.6    163.2    214.5    462.0    207.3    143.6    221.3    177.3    362.5    352.8    263.5 
  1942    40.5     32.6    156.5    306.3     73.7    266.3    366.4    211.9    103.9    210.8    147.6    414.3 
  1943    83.1     44.4    154.3    170.8    623.9    347.1    182.9    116.4    117.1    332.2    454.3    256.1 
  1944    78.3    186.4    175.8    203.5    152.2    174.5     79.4     37.5    132.7    376.8    258.1    272.5 
  1945    10.1      8.6     78.5    244.3     10.1    222.8    113.0    108.5     60.8    372.2    432.2    319.5 
  1946    37.6     59.5    178.4    342.3     62.5    175.3    130.7    252.0    204.1    214.4    420.0    525.2 
  1947   187.5      8.5    219.6    179.2     43.6    112.9    126.8    811.8    150.0    327.8     56.7    152.5 
  1948    42.0     20.3    108.7    276.4     95.2    318.3    231.8     84.9     47.9    311.7    177.3    244.4 
  1949    63.7     33.1     39.8    263.8    179.4    249.2    358.5    238.2    125.3    199.4    201.4    213.2 
  1950    36.8     95.3    120.5    148.2    215.7    181.4    222.5    165.7    264.3    218.5    221.1     55.5 
  1951   393.6    121.7     76.9    298.2    153.5    336.4    160.0     34.7    291.2    346.9    465.3    117.4 
  1952   150.5    146.2    134.2    424.7    474.2    170.1     33.6    162.0    102.0    316.7    181.7     59.6 
  1953    42.2     65.6     98.9    301.2       .0     74.9    352.1     66.5    102.7    479.1    266.7     78.6 
  1954    43.5     92.8    393.3    246.9    141.7    118.8    160.4    300.0     45.2    445.9    125.5    373.0 
  1955   102.6     99.5    268.4    307.4    273.1    303.3    153.9    111.2    308.9    208.5    170.1     43.8 
  1956    21.0     23.1    219.6    174.2    148.2    341.3     53.8    174.3    112.8    282.4    501.7    142.1 
  1957    85.9    202.8    100.0    195.7    303.9    282.4    366.1     70.4     14.9    229.4    491.5    694.2 
  1958    52.2     15.7    352.0    279.7    204.9    137.8     73.3    229.2     27.1    384.9    307.5     43.6 
  1959    22.2     10.1     22.8    412.6    328.1    337.8    313.5     73.8    156.3    349.6    273.8    135.3 
  1960   183.0    283.7     27.5    388.9    183.7    156.8    199.8     53.6    375.3    280.7    407.5     76.9 
  1961    75.9     83.6     54.0    209.1    246.0    107.2    174.1    237.0    113.0     -9.9M   214.5     74.4 
