



                              STATION NAME : TISSAMAHARAMA IRRIGATION
                              LAT:  6.28N    LON: 81.30E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1936   144.7     25.5     59.6     64.5    155.0     28.1      5.5      2.5    117.6    169.0     94.8    205.6 
  1937   124.2     74.4     67.3    114.4     30.5      3.5      7.3     71.7     59.9    119.4    258.0     54.5 
  1938    80.0     88.4    146.8    167.1       .0       .0     72.7     26.6     15.4     34.3     41.2    137.0 
  1939    36.8       .0     65.3    238.1     82.4      6.5      5.5     76.5      9.6     89.2    156.9     67.8 
  1940      .0     37.0      8.8    138.5    278.3     37.3      8.1      1.0      5.0    291.8    483.0    189.2 
  1941   143.0     36.9     97.1    111.5    116.0     44.2      9.9      8.0     53.1    236.9    228.9     29.9 
  1942    47.9     24.9    105.3    195.5    232.6     12.6       .0     27.6     91.3    168.5    189.3    170.3 
  1943     8.2     27.2    136.8     71.2    209.2     12.5       .9      8.0      1.0    189.1    218.7    171.0 
  1944   145.4    197.7     69.6    154.7     44.1     26.8      5.0       .0    115.3    137.5    306.1    107.4 
  1945    15.8     41.0    177.8     58.8     18.7     35.8     39.7       .0       .0    155.2    280.6    135.4 
  1946    37.8     27.6    113.4    137.9       .0     35.7       .0       .0      5.8    223.4    278.2     94.2 
  1947   126.7     24.3    154.4    118.2    131.3    132.4      8.3     54.0     11.3    163.4    144.7     57.6 
  1948   184.3       .0     43.7    102.2     40.2     51.3     18.4     46.1     12.5    171.8    354.8    110.4 
  1949   158.2     80.5     12.6     54.8     33.6     28.6     94.4     48.4     14.6    139.4    189.6    280.0 
  1950    31.3     59.8     31.6     62.1     33.5     17.4      6.3     15.8     29.4    175.5    149.7     48.8 
  1951   359.1     79.4     31.3     48.2     67.6     52.6     51.3       .0     42.5     40.2    369.1    167.0 
  1952   219.1     16.0     73.4    121.0    112.4      8.7     76.5       .0     77.1     97.1     63.2     28.1 
  1953   186.3     60.3    156.4    126.9       .0     18.4    133.3     11.3     93.3    253.6    342.8     60.8 
  1954   200.3     93.2    106.5    127.9     21.9      5.0     52.3     22.4      2.2    357.8    184.1    221.6 
  1955   292.2     87.3     69.2     88.8    111.9      5.7       .0     22.7     83.6     73.2    214.4     74.6 
  1956   158.5      4.0     64.4    167.5     38.8     51.8       .0       .0      8.6    150.6    147.8    230.5 
  1957   137.1     71.5     11.6     18.4    120.8     31.3     15.7       .0       .0    100.8    360.8    538.9 
  1958    83.6     40.0     44.2    125.4    122.1       .0     15.0     26.2       .0     76.1    199.0     92.2 
  1959   132.6     58.8     70.2    180.6     74.7     31.0     18.9     91.5     21.8     58.9    347.9    130.1 
  1960    41.7    284.7     15.5     59.4     11.3    152.0      9.1     20.4     46.6     78.6    135.7    152.8 
  1961   175.4    149.0    158.8     26.6     64.1     63.7     85.0     18.2     39.5    205.3    342.7     95.2 
  1962   153.0      5.7     58.4    115.7    106.6     16.6     -9.9M     8.4     12.2     98.8    238.8    194.0 
  1963    79.3    112.4     57.4     69.8     64.4      9.6     51.1     24.0     61.9    312.2    383.6    109.5 
  1964   120.4    196.1     96.6     37.9     29.6     36.6     25.6     28.4     51.1     27.4    115.0     66.8 
  1965     1.5     28.4       .0     57.5    100.7       .0       .0     43.3     70.4    213.8    286.5    210.2 
  1966    49.4     33.5    177.0    117.9       .0      7.6      4.8     13.9    106.6    137.4    274.3    276.6 
  1967    93.8    125.4     17.7     32.5      7.8     35.5     50.7       .0      3.8    251.1    263.1    142.2 
  1968    53.0       .0     70.9     68.9     12.1     40.4     11.5       .0     38.4    134.9    125.7     89.8 
  1969    58.9     -9.9M    25.9    114.0      6.8      6.8       .0    177.1      8.8     -9.9M   176.6    572.7 
  1970    51.0    281.3     96.0    134.6    103.1     -9.9M    28.0     -9.9M    -9.9M    49.6     -9.9M   133.1 
  1971   102.6     79.0    114.3     97.0      1.5      8.2      6.3     27.4     65.3     61.4     51.7    244.9 
  1972    16.9       .0     21.5     20.8     63.4      1.0       .0       .0     65.1    196.8    216.2    185.4 
  1973   120.4       .0     52.4     76.3     63.4     74.4      5.7      2.5     23.3    396.8    296.6    219.0 
  1974      .0     46.4     48.0    132.8     45.6     49.6      4.4      7.6     38.0     74.0    143.4    187.9 
  1975   100.1     35.3    247.0    102.6     99.1     81.6      4.8      7.0     70.2     31.2    132.8    292.3 
  1976    65.2      6.8     78.3    140.6      8.7      6.2       .0      3.7       .0    123.4    571.9    146.9 
  1977     3.8     62.4     18.5     96.2     -9.9M    25.1      9.7     23.3     19.0    289.7    265.8     93.6 
  1978     6.6    114.8     87.7     66.0    134.6       .5       .0      1.8     26.9    116.8    292.7    137.3 
  1979    30.4      7.9     31.0     69.3      9.6       .0     26.2       .0     40.6    180.6    279.3     -9.9M
  1980    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    76.4    176.3     71.0 
  1981    73.9     27.7     31.0     84.9     25.4      3.6     43.2     21.6       .0     -9.9M    92.4    164.3 
  1982      .0       .0    153.0    181.3     55.2     75.4     53.4     36.3       .0    318.3    467.1    121.7 
  1983    28.4       .0       .0     21.1      2.5       .0     19.5     54.7     27.5    173.9    146.6    148.4 
  1984   161.5    250.9    124.8    118.6     12.5     13.4     -9.9M      .0     39.5    164.2    237.5     31.0 
  1985    37.9     81.3    139.2     68.1     27.7     77.1      9.0      4.0     80.0    201.0    154.5    116.0 
