



                              STATION NAME : MARADANKADAWELA         
                              LAT:  8.13N    LON: 80.57E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1945     3.4      2.0     92.4    171.2     38.6     14.7     75.7     74.7       .0    375.3    407.9    106.3 
  1946    93.2     27.1    118.4    120.6     36.0      7.5       .0     13.2     45.1    341.1    346.0    508.3 
  1947   121.5     34.5    139.4     64.5     96.5     41.3    114.0    162.8       .0    198.3    160.6    205.9 
  1948    71.5       .0     19.9    123.1     72.7     27.2     27.3     83.9      4.0    300.5    150.5    449.1 
  1949   218.1     34.7      4.8     97.2     91.0      5.2     18.7    143.5       .0    374.6    203.8    207.0 
  1950    67.4     74.4    156.7    109.2     80.9     10.8       .0     34.7    122.5    170.1    101.9    129.5 
  1951   306.1     94.8     78.3    334.8     32.5      8.6     23.5     22.2    225.6    187.7    341.7    151.1 
  1952   228.6     11.4    117.0    253.1     44.9       .0    132.2       .0     58.0    115.4    160.2     99.0 
  1953   122.7     15.8     33.4    177.4       .0       .0     72.7    112.6     34.9    276.0    169.9    248.0 
  1954   119.9      9.9    133.1    281.4     13.4       .0     59.5     43.5       .0    152.3    191.3    518.2 
  1955   232.3     31.3    125.3    181.9    103.5       .0       .7     84.7    211.3    230.1    144.6    108.3 
  1956    65.3     14.6    140.7     91.4      2.2     97.9     21.2     14.4      6.8    111.0    322.8    130.7 
  1957    98.0    104.3      1.2    221.3    189.0     21.1      9.9     10.6     21.9    303.1    433.8   1223.4 
  1958   196.6     32.5    184.0    139.3    116.5      5.2      4.0    167.5      2.7    230.4    186.6     85.7 
  1959   100.6     12.1     82.4     93.3    212.3     21.2      5.8       .0    121.9    125.5    397.9    179.2 
  1960   208.4    169.7     37.2    194.9     34.6     18.2    133.7      1.2     46.2    151.0    579.4     78.0 
  1961   214.1    120.2     71.6    106.3     58.6     62.0     16.6      6.4      7.4    185.7    238.9    314.5 
  1962   171.6     29.3    104.1    167.3     90.8       .7     10.0     -9.9M   141.5    526.9    166.4    187.7 
  1963   250.6     82.4    121.7    276.7     58.7      7.2      9.4     27.4     32.1    274.6    457.8    528.4 
  1964    75.0     46.5    125.6    112.9    108.6       .7     88.9      4.9     91.8    153.8    121.3    121.2 
  1965    47.9     83.0    110.3    271.4    138.7      1.0     34.2    220.2       .0    446.1    398.3    424.0 
  1966    71.1     14.4    210.1    254.8       .7       .0     17.1      8.2    212.1    270.2    421.8    214.9 
  1967    19.8    134.6     69.2    111.8     67.5     12.9      1.7       .0     32.5    446.0    277.5    311.0 
  1968    54.1       .0    112.8    120.6     36.4     52.0      2.2       .0    130.5    280.9    267.3    141.0 
  1969    59.2     48.7     36.7    474.3     42.0       .0       .0    123.1      6.1    561.1    151.4    387.4 
  1970    76.5    144.9     24.4    149.4    107.8       .0      6.9       .0     44.5    221.8    241.0    194.5 
  1971   160.3     43.3     16.1    303.1     76.7     29.7      3.0    138.1     69.5    184.7    101.3    413.0 
  1972    37.5       .0      7.3    230.3    140.9       .0     13.7       .0     75.0    236.2    182.1    182.0 
  1973     4.8     19.9     36.4    106.3      1.2      1.9     51.4     12.9     66.2     88.6    114.7    449.1 
  1974      .0    164.7     11.2    163.8     77.7       .0      4.7       .0    155.2     96.1     67.4    158.8 
  1975    74.7     10.7    111.4    186.8     92.4     13.3    120.8     36.9    115.9    129.3    219.1    124.0 
  1976    11.3       .0     80.7    223.5       .0       .0      4.8      1.7     32.5    184.1    392.4    276.2 
  1977    40.2     30.6     79.7    298.6    143.6       .0     93.3     93.7     99.5    438.9    251.0    197.9 
  1978    35.1     37.0     82.4     78.1     82.8       .0    111.7       .0     -9.9M    -9.9M   404.8    212.7 
  1979     5.8     56.6     27.2    251.2      8.8       .0     27.9     18.8     75.2    226.6    182.3    204.8 
  1980      .6       .0     30.6    117.7     98.7     14.3       .0      2.6    141.1    186.7    331.1    104.8 
  1981    52.3     23.0     59.0    170.4     29.6      1.8     35.9     26.5     88.3    198.2    107.2    132.3 
  1983    10.6       .0      2.0     36.9    274.5     22.3     97.5      2.0     17.4    140.0    173.1    380.1 
  1984   394.7    303.7    222.7    151.3     29.3       .0     40.7       .0    186.1     72.0    301.0    154.4 
  1985   175.8     80.1     42.8    101.4    100.1      4.3     24.6     52.5    178.6    200.7    305.2    213.4 
  1986   214.9    125.0    181.3     59.9     72.2       .0      5.0       .5     23.0    382.6     53.5    114.3 
  1987    97.5       .0     94.0    210.4    106.8       .0       .0     10.0     48.0    379.0    123.0     91.0 
  1988    13.0     29.5     64.0    344.0     15.0      6.0    118.2     93.3     73.1     44.8     30.0       .0 
  1989     6.4      6.1     91.8    100.2    121.2    139.6    143.3       .0     49.1    296.2    425.8     -9.9M
  1990   131.8       .0     81.5     82.3    203.6       .0       .0     43.7    140.1    400.2    115.9    233.7 
  1991   162.5     -9.9M    -9.9M    -9.9M    82.3     40.1      1.3      2.9     61.5    232.4    216.3     -9.9M
  1992   198.7       .0       .0    377.1     74.7       .0     31.8      2.8       .0     97.8    313.8    143.3 
  1993     8.0     76.1    103.3     95.1     59.9       .0     59.0       .0     35.0    208.9    247.6    489.4 
  1994   158.9    269.0     17.9     94.7     62.5       .0      2.0       .8    198.8    293.5    272.6    106.6 
  1995    59.6     48.8     12.6    185.2    102.5       .0       .0      1.0     20.7    110.2    285.7     30.7 
  1996    63.3    104.2     14.7    170.8     13.5     98.0       .5    106.4    131.7    186.9    217.0     78.8 
  1997    46.5      4.0     10.9    212.5    260.5     20.1     24.4       .0    286.6    258.6    363.7    286.7 
  1998   188.2      1.0     77.0     91.0    185.6       .0     74.8    124.5     33.0     71.4    166.2    234.1 
  1999   299.7    173.4     84.6    246.8     22.7     17.9       .0       .0    104.8    364.9    383.0    229.0 
  2000   146.5    165.8     28.2    156.8     24.1      7.4      1.1    145.2     57.3     84.6    432.5    230.0 
  2001   111.0    136.3       .0    161.0       .0     55.6     95.0       .0    192.6    125.4    145.8    148.2 
  2002    50.7     58.1     18.2    323.6     90.5       .0       .0     80.6     77.5    371.1    285.6    238.0 
  2003   160.8    106.7     48.3    119.2     70.9     10.4     96.8       .5    156.2    108.2    235.4     31.3 
  2004    70.8       .0     60.0    192.6     83.7     14.0      4.7      3.2    173.7    206.1    154.0    238.9 
  2005    67.9      6.5     19.5    229.5     15.6       .0     46.7     32.0       .0    281.7    354.3    122.4 
  2006   127.2     36.9    146.2    262.5     -9.9M     3.5       .0       .0     22.1    243.7    268.7    128.3 
  2007    84.2     46.7       .0     96.1      1.5     36.1     29.3      9.7     98.4    336.1    182.4    331.4 
  2008    67.8     81.3    299.1    234.2       .0       .0       .0     27.0      1.0     -9.9M    -9.9M    -9.9M
  2009    -9.9M    -9.9M    70.2     46.0       .0       .0       .0    121.8       .0    111.7    319.9    239.4 
  2010     5.4     66.5    201.4    153.3    193.0      4.7    138.1     50.3    171.4     43.2    206.8    344.2 
  2011   286.4    236.7     42.8    313.2     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
