



                              STATION NAME : AMBANPITIYA             
                              LAT:  7.23N    LON: 80.32E    ELEV:  201.2M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1936    46.3     10.0    325.3     43.8    442.7    103.8    214.4    113.1    379.3    279.0    220.3    240.1 
  1937   107.0    119.5    280.2    200.0    493.0    107.5    249.8    221.0    253.7    342.2    307.0    102.6 
  1938    27.0    360.7    399.0    335.3    147.5     92.9    207.1    134.4    256.9    167.0    151.9    135.8 
  1939   192.0      7.0     49.7    340.3    299.2    325.9    217.8    270.8    231.5    298.0    442.3    199.4 
  1940      .0      3.8     41.1    443.2    407.2    492.9    185.8    221.2    160.5    557.9    634.6     -9.9M
  1941    15.9    115.3    180.9     93.8    355.4    337.9    137.7    309.4    328.1    492.6    557.2    274.2 
  1942    16.1     27.4    294.0    351.2    210.9    363.2    247.6    266.9    117.0    344.9    150.4    389.0 
  1943    82.2     61.6     82.8    348.7    602.5    307.0    144.3    167.4     72.6    515.1    681.5    235.5 
  1944    86.5    214.7    184.4    255.2    207.1    254.5     80.8    128.8    355.6    399.5    589.8    158.4 
  1945    11.9     13.7     75.3    107.3     79.0    247.6    115.5    107.7     71.7    646.0    280.4    259.9 
  1946    77.8     47.4    202.3    152.5    135.5    296.1    134.3    247.8    233.5    317.8    375.4    631.4 
  1947   224.9     34.2    375.2     40.6    223.0    272.8    201.7    547.0    232.6    518.7     47.0    126.2 
  1948    39.3     36.5    365.2    122.1    132.4    287.9    236.0    179.6     86.4    288.8    381.6    184.7 
  1949    53.4     41.6    123.9    276.8    276.4    369.9    499.3    536.4    110.3    297.4    296.7    132.0 
  1950    22.7    192.5    143.3    171.9    170.5    252.7    279.6    151.2    253.8    380.6    216.4     77.7 
  1951   290.8    174.2    246.7    188.4    233.6    323.9    253.4     10.8    472.9    180.5    424.3     50.8 
  1952    81.7    151.0    166.9    417.5    604.1    169.1     17.7    195.5     23.8    451.6    372.4     66.3 
  1953    21.7     75.3    187.5    212.0       .7     71.8    619.0     90.5     95.2    598.9    128.7     45.7 
  1954   220.2     56.8    345.5    348.9    444.5    122.2    183.0    259.6     92.0    630.7    185.3    604.9 
  1955    55.4    136.8    254.4    245.3    480.5    330.9    157.9    108.8    322.9    656.5    320.1     35.9 
  1956   148.0     42.3    303.6    232.3    239.0    480.6     32.2    134.1    111.0    421.1    593.3    119.5 
  1957    61.7     78.6     16.1    318.0    251.7    493.9    210.7     95.8     22.0    287.2    596.8    643.7 
  1958   114.8     24.6    463.6    490.3    193.5    349.7     57.3    243.6     39.2    552.7    251.6     41.5 
  1959    99.1    163.4     79.1    421.5    340.0    471.2    419.1    131.5    287.8    234.6    391.0    122.1 
  1960   132.1    142.3     67.5    593.3    216.7    350.8    317.8     67.9    155.8    498.1    359.9     33.1 
  1961    61.8    159.5    228.3    259.0    433.6    221.8    192.2    316.1    322.4    359.0    271.9    136.9 
  1962    44.8     49.6    191.7    484.4    341.3    102.6    157.8    136.1    308.7    614.0    234.9     13.1 
  1963   142.5     97.0    114.5    257.5    234.3    262.4    364.5    153.8    362.6    375.8    307.6    182.7 
  1964    53.5     32.6    278.9    244.3    270.1    265.4    340.9    118.2    244.2    280.4    363.0     59.9 
  1965    20.3    126.8    198.5    198.9    545.4    120.9     79.3    254.3    154.3    318.7    294.9    133.8 
  1966    29.5    200.7     -9.9M   439.9     81.1    146.5    103.7    114.3    735.1    613.6    325.5    167.3 
  1967    54.4    101.3    257.5    188.0    191.2    424.1    176.4    113.9     88.7    468.0    534.5    177.6 
  1968     4.0     26.3    232.5    202.3    120.3    498.0    302.7     73.0    326.2    551.0    214.8    248.7 
  1969    61.4     76.5     67.8    434.6    678.8    178.5      4.7    125.0     87.4    509.7    137.6    314.7 
  1970    63.8    198.4     85.1    566.3    240.1    199.5    269.4    100.8    259.5    418.9    361.4    127.7 
  1971   105.1     82.6     87.7    646.2    244.1    373.4    194.9    251.0    554.9    356.9     97.3    222.0 
  1972     7.1       .0     94.7    310.1    516.8    137.3    176.7    118.9    253.1    668.5    342.3     92.4 
  1973      .0     41.1    267.7    298.6    116.6    118.8    140.9    115.7      9.8    193.7     -9.9M    -9.9M
  1977      .0     97.0    226.2    462.4    637.3    306.1     69.4    143.9    101.9    475.3    298.4     33.8 
  1978     2.8     49.0    109.0     59.8    212.3    176.5     61.2     79.0    211.1    288.4    361.2     53.6 
  1979     2.8    103.1     80.4     50.8    102.4    131.5     96.8     44.2    319.0    316.1    317.3    288.4 
  1980     2.5       .0    171.6    309.0    171.9    129.3    234.4    164.9    186.3    299.4    334.3     43.5 
  1981   114.3     28.7    141.1    211.4    175.3    276.3    189.6    123.2    356.4    255.1    518.3     24.1 
  1982      .0       .0    168.6    149.3    408.8    362.0    225.9    187.7     97.2    414.6    382.5     84.7 
  1983      .0     10.9     10.2     57.2    211.1    278.1    103.3    162.8    198.2    132.0    313.4    226.2 
  1984   175.0    122.0    359.8    536.6    161.1    233.5    343.6      7.5    277.6    164.5    357.5    105.5 
  1985   100.3     99.3     68.8    123.9    519.5    442.2    236.9    106.3    227.1    414.9    364.4    170.5 
  1986   371.8    139.9     88.9    233.1    102.6     55.7     58.6     80.4    290.4    334.1    195.8    110.1 
  1987    51.9       .0     79.1    380.4     -9.9M   200.4       .0    254.7    200.7    563.0     95.4     12.6 
  1988      .0    195.9    129.5    441.0    265.4    437.1    591.3    429.4    462.8    132.6    385.5     67.0 
  1989    54.2       .0     91.6    175.7    259.6    354.7    295.0     90.5    137.8    196.6    155.7       .0 
  1990   167.2     38.2    123.5     64.5    252.6     40.2    108.1     27.4     18.7    224.3    146.4     92.0 
  1991    95.1      9.7    149.2    197.8    111.2    504.9    292.5     65.4     22.2    282.7    394.3     18.2 
  1992      .0       .0      6.3     -9.9M   145.4    154.0    233.0     37.1    126.7    402.1    370.8     28.0 
