



                              STATION NAME : KALMUNAI                
                              LAT:  7.42N    LON: 81.83E    ELEV:    3.0M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1937   432.5    229.2     68.4    185.8     35.4       .0     20.2     22.8    101.3     71.3    330.8     72.9 
  1938   330.2    495.2    225.8    140.6      6.2     17.4     27.0     38.4     37.7    137.5    103.4    186.6 
  1939    96.2    100.5     46.4    195.8     14.4      6.2      1.7     36.5      4.0    109.3    280.0    187.0 
  1940    39.8    156.5     36.2     51.1     77.2     16.8     23.1      7.6      1.0    284.3    265.8    361.1 
  1941   250.0    227.7      9.1     62.4       .0      5.2      7.1       .0     58.9    112.1    581.9    133.7 
  1942   258.0    171.6    166.7    104.5     19.7      8.6     52.8     16.4     11.6    130.0    210.1    532.2 
  1943   125.8    208.3     59.5     39.2     27.3     10.0     12.1       .0      8.3    245.2    189.3    359.4 
  1944   187.8    500.4     60.4     59.8     21.0     11.9     19.0      3.5     39.7    103.1    274.6    216.2 
  1945     6.8     28.8    205.1     33.9     17.7       .0       .0     48.1       .0    209.4    319.2    228.0 
  1946   211.8     38.4     64.1     86.8     14.6     24.5     32.4     71.1     27.8    163.9    457.0    437.8 
  1947   300.2     22.2     90.0     40.5      7.6       .0     28.8     67.7     66.5    114.2    225.8    706.4 
  1948   352.0      5.0    105.0     11.6       .0       .0      5.3     10.9       .0     98.4    295.8    768.9 
  1949   304.5    100.7     41.8       .0     35.4     78.5     46.8     80.9      4.1    109.8    307.8    949.7 
  1950   518.4    187.6    165.9    107.1     15.1       .0     22.8     41.6     13.3     77.8    123.4    184.6 
  1951   740.6    259.4    107.2     68.2      1.9     16.0     43.8       .0     62.1     58.6    299.5    217.4 
  1952   534.5     77.1     19.7     74.8     13.1     19.0     43.9     14.2      1.2     47.5    285.0    182.0 
  1953   407.2    251.1    124.5    100.2       .0     52.5     46.4     14.4     66.2    185.2    281.1    397.3 
  1954   321.8    170.3    124.1    226.1     50.3       .0     58.3     25.2     16.3    147.5    255.8    639.8 
  1955   456.2    526.2     47.6     97.7     51.4     10.1     54.8     60.1     10.1    255.7    227.4    232.2 
  1956   280.8    108.0     39.3     20.3       .0     43.1     35.5     48.1     20.2    163.4    229.0    341.0 
  1957   309.4    357.6       .0     25.3     45.6     22.8     58.3     86.2     78.6    209.0    494.6   1403.7 
  1958   266.2    134.4    108.9     10.0     51.8     10.1     22.8    113.9     48.1    120.4    149.4    310.6 
  1959   172.3     71.0       .0    124.2     22.6     27.3       .0       .0     55.7    187.7    535.2    568.0 
  1960   372.9    692.6    102.6     64.6     60.9      5.0    129.4       .0     25.3    141.7    231.2    150.8 
  1961   243.7    525.4    140.7     20.3    109.1      7.6     53.3     72.2     88.5     53.2    602.5    775.4 
  1962   435.0     39.2     29.0     27.9     87.4      7.6       .0     25.3     17.7    195.9    327.2    225.5 
  1963   558.1    214.2    214.2     79.9     25.4      2.5     38.0     18.9     25.3    117.7    844.9    569.4 
  1964   339.8    172.4    342.4      2.5    120.4     12.6     53.2    103.9     20.3     95.1     98.6    232.9 
  1965    42.9    215.5     24.0     70.9     90.0       .0     20.3    103.7       .0     90.9    430.0    525.2 
  1966   291.7     25.3    235.9     78.6      5.0     60.8      7.6       .0    111.5    263.6    190.0    324.7 
  1967   295.5    180.1    184.0     33.0     17.7     12.6      5.0     22.7     36.7     91.2    581.2    441.4 
  1968   149.6       .0    152.1     35.5       .0     20.3     20.2       .0     20.1     37.9    169.9    206.6 
  1969   183.6     86.2       .0     81.0     53.2     12.6     12.7     93.8     58.4    228.1    126.7    744.6 
  1970   479.6    365.4     79.7     51.8     34.0     15.1    106.9     78.5    106.4     55.6    289.2    397.9 
  1971   371.3     46.9     53.1     54.4    115.4     22.8     82.3     21.4     17.6     81.1    292.9    498.6 
  1972    97.4     30.4     58.3       .0    100.0     36.7     62.0     10.1     15.1    294.2    249.8    312.1 
  1973     7.6     48.0    103.9     60.8       .0     16.5     22.7    201.7     46.9    230.7    223.2    484.4 
  1974     2.5     59.5       .0     -9.9M    71.0       .0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1976    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   129.4    190.0    416.9 
  1977   102.1     61.2    150.3     16.5    105.4      5.6     40.8     14.7     12.5     -9.9M   188.7    364.9 
  1978    66.9     94.9    110.4     83.0     11.9      1.8     44.5       .0     22.6     87.5    314.2    442.3 
  1979   118.1    110.4       .0       .0     42.4     62.1     13.1       .0    121.5     78.4    374.4    366.6 
  1980    15.5      4.7       .0     19.2     -9.9M      .0     15.0      4.4      6.0    108.3    321.2    230.1 
  1981    85.2     91.5     14.6     53.2       .0       .0     89.5     13.5    123.7    191.4     77.3    213.7 
  1982      .0       .0     23.0     34.2      2.5     24.5       .0      7.3     33.9    101.8    516.5    467.3 
  1983    25.5      4.5       .0       .0       .0     21.5       .0     26.0     38.6     31.3    131.1    403.7 
  1984   378.5    676.8    101.0     44.5      6.0     12.5    122.9     15.5     53.0     68.0    447.4    113.2 
  1985   165.0     96.6    107.5     57.0     38.5       .0     48.0     48.0     34.0    215.0    143.5    357.5 
  1986   487.0     91.5    369.0     10.4     41.0       .0     19.0     19.0     26.0     86.8    261.0    176.9 
  1987   254.9     77.0     98.0     67.5      9.0     10.0       .0     62.5     60.8    137.5     71.0     83.5 
  1988      .0     70.2     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1994    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   189.5    690.8    504.2 
  1995   318.9    203.5      9.3       .0     73.9       .0      6.5       .0       .0    289.9     28.5     40.4 
  1996   102.5     70.8       .0       .0       .0     44.6     48.4    147.3    122.0    109.6     -9.9M    -9.9M
  1998   191.0       .0     13.0     35.0     71.0     16.0       .0     51.0     21.4     54.6    162.1    316.0 
  1999   276.5    247.0       .0     72.0       .0       .0       .0     43.0     22.0    186.0    287.0    223.0 
  2000   373.0    269.0    129.0     13.0     25.0       .0       .0       .0     33.0     55.0    606.0     -9.9M
  2001   218.1    279.0       .0     41.0     44.0     86.0     52.0       .0     82.0    145.5    159.0    309.0 
  2002   179.0    183.0     42.0     21.0     83.0     47.0       .0      7.0       .0    123.0    299.0    769.0 
  2003   629.5    201.0     38.0     98.0      7.0     49.0      8.0     25.0     20.0    156.0    597.0     72.0 
  2004   107.5    195.0     35.0      4.0     49.0       .0     51.0       .0    153.0    374.0    444.0     -9.9M
