



                              STATION NAME : ANURADHAPURA (METEO)    
                              LAT:  8.35N    LON: 80.38E    ELEV:   92.5M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1927    65.3     85.3    169.8    224.2     76.4     10.4     16.2     69.4     89.8    118.1    152.5    109.5 
  1928   157.2     50.2     78.0    121.0     81.2       .0    119.6      3.3      3.0    145.6    449.0    169.4 
  1929    13.8      3.5     98.9    298.7     72.6     21.0       .0      5.8    348.6    176.3    324.3    113.6 
  1930    77.6     85.3    197.5    169.2    210.1      4.0       .0     28.9    105.7    391.7    169.6     95.5 
  1931   210.5       .0     35.2    262.3    128.1      5.5      1.2      2.4     43.5    336.2    303.3    465.0 
  1932    28.6    128.3     38.0    258.0    274.2       .0      4.8    173.2      1.5    335.4    271.3    141.2 
  1933   257.7     17.3     39.9    129.5    255.9     15.2     42.6    165.3    113.1     98.3    236.2     80.6 
  1934   341.6    102.6     82.2    249.3     45.1     17.6     35.5       .5       .0    187.6     81.0    121.9 
  1935    49.3     16.1    225.3     92.9     50.7      1.2       .0     15.0     70.7    201.7    256.9    261.4 
  1936    62.2     69.0    356.9     22.9    102.7     19.7     49.8      2.7    273.4    323.9    106.0    309.1 
  1937   209.5     22.7    160.2     83.9      1.7       .2       .0     85.3     55.3    193.0    340.4     87.2 
  1938   191.9     91.4    261.9    114.5      9.0       .0    173.1     10.7     19.6    153.5     54.5    174.4 
  1939   162.2     84.2     15.0    439.1     96.9      2.7      4.7    142.5     55.7    246.0    418.0    113.1 
  1940     1.7     24.9     94.8    262.6    134.8     16.6       .0      2.4    248.1    359.7    188.6    102.3 
  1951    -9.9M    83.3     59.1    181.4    155.7       .0     29.4     23.0    259.9    190.1    336.4     64.3 
  1952   189.2     32.9     70.6    210.1     15.1       .2     48.9       .0     65.0    179.5    123.9    112.4 
  1953    72.5     42.0     60.3    372.7       .0       .2    122.3     19.8     62.5    440.0    140.2    208.3 
  1954   163.9      2.2    258.1    293.3     68.2       .0     50.4     71.1      4.5    216.7    130.0    378.5 
  1955   149.9     30.4    119.7    378.7    113.1       .7     46.6    146.4    186.2    144.9    168.2     64.5 
  1956    59.7     31.4     44.6     63.6      7.5     47.1     12.4     11.3       .0     95.6    230.8    138.1 
  1957    50.2     88.4      8.4    159.8    219.3     14.1     32.8       .7     40.5    352.0    527.1    925.9 
  1958    61.3     33.4    146.9    136.2    108.7      5.2      2.2     56.6      6.8    180.3    197.3     84.7 
  1959   128.5     16.6     31.8    307.2    208.4     69.1     12.0       .0     95.7    204.7    369.1    161.8 
  1960    77.9    151.3     10.1    133.0     64.0      5.5    164.7      8.8     22.6    210.4    334.3     75.6 
  1961   213.1    113.3     39.1    133.8     69.6     61.6     20.6     -9.9M    19.8    258.9    211.9    223.0 
  1962   225.3     52.3     42.4    180.0     -9.9M     5.7      4.5     12.3     67.2    477.8    119.4    198.0 
  1963   347.8    104.7    130.5    184.0     74.6      7.7     58.0     14.7     57.2    151.5    374.3    436.1 
  1964    42.9     51.4    141.8    115.8     45.7       .5     69.0      8.6    112.5    305.5    193.7    146.7 
