 
 
 
 
                              STATION NAME : PUWAKPITIYA (AV-WELLA E)
                              LAT:  6.92N    LON: 80.18E    ELEV:  228.7M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1953    70.7    210.2    412.7    313.2     21.4    143.2    824.5    140.5    179.6    660.7    246.1    292.7 
  1954   144.3    160.9    718.1    495.9    432.0    110.0    122.3    338.3    112.2    721.0    222.7    681.7 
  1955   154.8    226.9    381.4    342.3    722.3    481.5    282.3     85.8    585.2    725.4    559.3     25.2 
  1956   155.8     60.5    355.4    317.0    229.9    393.1     27.8    192.8    377.1    596.2    436.9    135.6 
  1957   106.4    153.7     71.5    494.4    533.8    541.8    320.6     96.8     54.3    302.2    899.4    529.5 
  1958   200.1     73.1    651.9    486.0    565.7    431.4     60.7    302.2    165.4    539.3    562.0    215.0 
  1959    68.6     90.3    136.7    472.7    490.5    669.1    344.8    278.5    461.8    328.7    410.5    212.5 
  1960    64.4    240.9    134.0    541.0    440.2    286.2    433.0    105.7    368.7    286.5    397.1    132.9 
  1961    77.4    195.1    292.9    417.6    586.1    277.4    295.6    428.8    353.6    380.1    426.0    477.3 
  1962    68.5     97.8    229.6    548.3    725.3    276.8    313.9    360.9    536.0    599.7    391.7    164.0 
  1963    90.4    396.3    341.6    513.9    606.1    410.6    675.7    327.7    693.2    498.6    718.9    286.4 
  1964    71.6    196.5    339.9    339.3    701.7    345.6    725.7    188.4    356.4    378.4    413.4    312.1 
  1965   105.8    144.9    200.5    537.4    827.2    178.8    173.6    543.0    455.8    470.9    510.0    397.8 
  1966   278.5    145.2    231.6    990.8    254.8    220.5    258.1    192.8    694.8    619.1    254.9    254.9 
  1967   117.0    144.3    259.7    311.7    452.0    667.1    289.5    343.1    400.2    658.2    444.9    387.6 
  1968    99.9     17.7    287.1    438.0    440.3    646.0    435.2    118.7    507.9    444.0    475.8    284.7 
  1969   118.1    226.2     92.7    414.1    986.6    232.9     26.7    316.5    280.7    552.6    219.2    564.7 
  1970   200.5    255.0    290.7    485.7    522.9    357.5    467.0    209.6    351.1    670.5    243.3    256.2 
  1971   150.5    174.4    182.2    447.9    414.4    353.5    204.0    399.8    566.8    489.0     90.9    236.2 
  1972    34.1     37.3    199.6    254.1    601.3    340.3    164.6    111.6    334.8    524.2    548.6    102.4 
  1973    65.1     59.9    396.9    343.3    427.4    368.9    314.3     -9.9M   131.2    451.9    377.1    227.0 
  1974      .0    226.9    284.3    663.8    611.3    273.4    415.9    283.9    571.6    130.5     78.2    253.0 
  1975    42.4    126.7    477.7    616.5    538.4    364.2    221.5    294.4    496.0    475.9   1090.5    146.6 
  1976    63.3     10.9    434.9    326.0    127.9    159.0    168.0    260.7    141.4    444.6    418.9    560.8 
  1977    56.6    197.9    480.8    440.6    814.4    426.3    192.6     90.0    240.8    746.2    328.1    122.3 
  1978   164.2    161.6     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   220.3    247.6    324.3    471.7    217.0 
  1979    61.0    191.1    108.4    365.6    192.1    446.3    182.1     94.8    631.3    427.9    431.4    259.3 
  1980      .0       .0    109.4    426.7    318.8    262.8    215.0    247.6    312.1    406.5    674.3    264.5 
  1981   103.3     98.9    263.3    269.6    500.5    365.7    175.1    182.9    363.8    478.7    612.0    234.1 
  1982    11.6       .0    289.0    510.8    736.3    604.4    307.3    289.1    196.0    750.2    738.2    106.3 
  1983    88.8       .0      7.2    106.8    209.6    272.5    229.1    315.0    483.3    103.4    459.3    405.7 
  1984   159.8    285.0    411.8    539.3    625.0    416.0    237.4     28.5    274.6    256.9    550.9     42.5 
  1985   187.6    326.4    225.0    142.2    563.9    620.2    106.7    267.0    293.8    711.6    488.3    228.5 
  1986   101.0    200.3    152.5    285.3    323.1    139.3     71.9    191.3    329.4    267.0    233.6    256.2 
  1987   145.6       .0     41.1    289.9    311.3    285.9      4.3    377.4    163.2    818.1    394.3     51.4 
  1988      .0    332.1    376.1    350.2    261.6    433.9    304.8    531.0    544.9     98.4    397.4    102.1 
  1989   111.1       .0     99.6    372.3    361.4    355.2    423.1     79.6    310.3    439.3    403.0    116.1 
  1990   188.9     30.0    298.4    121.6    348.5    223.8    327.0      7.8     10.1      4.8    100.1      4.8 
  1991     1.6      1.2      2.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1992    -9.9M      .0     -9.9M    -9.9M     6.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M     6.0     -9.9M
  1993      .6       .2     45.6    454.5    396.0    259.0    235.2     90.6    568.1    714.8    413.9    394.9 
  1994    12.0    310.5    165.3    320.1    525.9    111.2    149.9    132.4    387.9    687.1    481.3     75.1 
  1995   305.2     77.8     75.0    997.1    533.1    736.6    139.0    263.7    308.8    507.2    294.6     10.0 
  1996   111.7    258.0     41.0    384.6     73.5    374.9    175.7    225.3    554.8    338.0     -9.9M   125.5 
  1997    17.5     86.3     87.4    251.0    435.9    271.1    411.9    126.7    552.9    783.2    996.8    479.7 
  1998   231.4     16.2     40.5    362.1    489.0    409.0    497.5    405.4    499.4    690.3    417.7    417.0 
  1999   146.0    340.1    156.0    655.0    537.2    258.6    182.3    221.4    298.9    624.0    418.9    232.8 
  2000   289.9    241.7    232.9    175.3    358.4    275.1     58.3    418.5    629.4    326.4    258.0     85.8 
  2001   287.6    169.9     65.7    537.3    332.5    236.6    199.4     34.0    388.2    375.9    291.7    160.3 
  2002   156.2    140.9    235.8    946.1    473.6    339.0     95.0     84.1     27.1    469.7    536.3    284.0 
  2003   221.5    148.7    362.3    329.7    331.5    417.6    468.7    296.6    306.4    283.2    335.0     62.7 
  2004    53.6     32.0     76.6    287.4    478.9    258.9    466.3    170.4    636.0    548.6    550.4    260.9 
  2005   117.0     63.5    303.1    335.7    107.6    373.3    231.3    152.0    227.4    487.4     -9.9M   272.8 
  2006   312.9    160.0    312.0    207.7     -9.9M   394.0     -9.9M   453.6     -9.9M    -9.9M    -9.9M    -9.9M
  2007    -9.9M    -9.9M    -9.9M   394.1    233.2     -9.9M    -9.9M   191.1    514.3    466.3    357.4     -9.9M
  2008    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    62.0     72.0    105.4    134.0     66.0 
  2009     5.9      6.0     72.0    120.9    223.0    329.7    215.3    156.0    338.1    420.2    339.2    300.6 
  2010    54.0     54.0    227.0    471.9    588.8    292.2    181.7     68.0    600.7    251.2    488.5    259.3 
  2011   109.3    116.5    101.0    655.6    413.3     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
