



                              STATION NAME : ALUTHNUWARA             
                              LAT:  7.32N    LON: 81.00E    ELEV:   92.0M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1956   229.6     15.7    125.5    114.3       .0    100.1       .0     34.2       .0    200.5    524.8    549.7 
  1957    -9.9M    -9.9M    19.0       .0       .0       .0     53.9       .0    102.8    310.5     -9.9M    -9.9M
  1960    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   228.2    348.1    521.6 
  1961   273.1    126.9    152.3    231.8    114.2     88.8     76.2     -9.9M    50.8    215.7    519.9    469.4 
  1962   516.0     -9.9M      .0    405.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1963    12.7     -9.9M    -9.9M    -9.9M      .0     12.7      6.3     -9.9M    63.4     -9.9M    -9.9M    -9.9M
  1964    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M      .0       .0    169.6     46.4    102.6    144.6    476.6 
  1965   203.1    521.8     71.3    252.2     73.0       .0     17.7    215.5       .0    275.5    525.9    513.4 
  1966   590.5    146.0    441.8    177.7     58.8       .0       .2    113.8     10.1    231.0     -9.9M    -9.9M
  1967    -9.9M   536.0    103.0     -9.9M      .0     26.3       .0     -9.9M    -9.9M   168.4    568.9    459.7 
  1968   270.8      3.0    228.0     47.3       .0       .0       .0     -9.9M    -9.9M    84.9    153.0    235.3 
  1969   534.1    187.6     12.7    168.8     27.8     -9.9M    -9.9M    -9.9M   160.5    336.2    193.4    671.2 
  1970   368.0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
  1979    -9.9M   118.6    146.0    104.2      6.3     21.5     21.1     46.0    111.2    436.6    502.1    384.7 
  1980   136.7      4.0     68.4    296.9     68.3       .0       .0     25.1      6.3    256.3    405.1    137.7 
  1981   162.6    209.2    154.0    121.7    135.3     16.5    194.5     21.1    100.8    178.4    248.2    349.1 
  1982    21.4       .0    200.8    206.2    155.6     18.9     51.8     18.8     77.7    276.3    337.6    467.6 
  1983   284.1     14.2       .0     36.4    138.6     21.9     93.0       .0     13.5    290.3    267.1    659.0 
  1984   472.9    368.2    335.2    154.0     19.8       .0     97.8     68.9    211.0     86.3    201.8     79.0 
  1985   273.8    219.2    171.8    133.2     40.3       .0     76.2     88.3    238.3    200.7    260.7    391.0 
  1986   572.0    177.6    193.2    132.4     16.7       .0     16.0     96.1       .0    286.4    118.8    530.6 
  1987   201.3       .0    200.0    212.3    126.6       .0       .0       .0    234.3    321.3    181.8    137.3 
  1988   167.9    161.8    145.9    287.7       .0       .0    150.3     25.8     70.7    219.3     -9.9M    -9.9M
  1989   369.2     28.9     29.9     57.2     22.3     18.1    129.8      9.2     89.5    296.4    410.1    186.2 
  1990   504.9     81.2     -9.9M    27.5     89.1       .0     65.0     23.3    259.2    234.9    162.8    703.0 
  1991   599.0     36.7     -9.9M    45.5     49.1      9.3      3.5     22.4     97.0     -9.9M   221.2    635.3 
  1992   133.4       .0       .0     36.7     23.6      6.4       .0      8.3     50.8     87.6    656.3     -9.9M
  1993    88.8     21.2     21.7     91.6     70.2     30.0       .0       .0     60.1    235.7    465.2    532.2 
  1994   372.4    305.5     67.2     -9.9M     1.3       .0       .0       .1    254.6    237.6    448.7     -9.9M
  1995   154.0    159.2       .0    123.2     40.7       .0      3.5      6.4     23.3    222.5    188.7    299.1 
  1996   311.6    249.4     20.0    186.9     12.0     19.7      5.6     37.6     14.9    137.4    232.6    433.3 
  1997    20.0     48.0       .0    229.2    121.7     10.4     37.9       .0     80.2    413.6    452.4    308.9 
  1998   346.7     65.0       .0     46.5     92.3       .0     56.6     58.3      7.4     70.2    283.0    441.9 
  1999   836.1    495.6     -9.9M    59.6      8.3     24.5       .0      4.5     50.6    268.8     -9.9M   375.3 
  2000   529.7    163.7    126.8     61.0     -9.9M    17.5       .0    142.9     66.8     79.4     -9.9M    -9.9M
  2001   526.7    136.8       .0    149.7     27.0     22.0     11.0      3.5    135.5    285.0    277.4    484.6 
  2002   235.5    140.0     53.0    123.5     56.0       .0       .0     88.0     16.7    128.8    281.5    457.2I
  2003   466.6     -9.9M    66.3     96.5    112.5      2.0    117.1     32.0    113.7     98.3    605.9    188.2 
  2004   206.8    153.9     52.9     29.9       .0       .0      1.5       .1     67.7    460.5    731.3    800.4 
  2005   338.4     78.3     99.7    285.3    114.2       .0     95.5     60.6      5.0    285.0    783.8    220.2 
  2006   735.0    182.1    172.8     98.5     54.5     32.6      5.8      9.7    106.2    599.4    700.6    592.1 
  2007   416.4     91.9      4.1    197.4     97.0    104.0      8.2     11.8     31.8    201.0    548.5    619.6 
  2008   538.7    282.1    357.0    163.9     42.3      3.0     45.0    141.5     34.2    120.7    359.3    463.2 
  2009    72.2     75.7    210.6    246.9     65.1       .0     21.5    137.5      9.9    230.5    446.5    538.9 
  2010   253.7     55.5     -9.9M   138.4    228.0     62.2     33.0    108.1    191.2    120.6    332.8    474.4 
  2011   982.6    488.3    229.2    153.7     25.9     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
