



                              STATION NAME : DANDENIYA TANK          
                              LAT:  6.00N    LON: 80.65E    ELEV: ******M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1937   156.0     19.0     29.7    239.5    398.3     74.0    172.7    183.2     67.2    122.0    345.2     60.6 
  1938    36.7    208.7    190.6    290.1     38.6     74.9    148.5    140.1    274.5     64.2     51.5    160.2 
  1939    29.6       .0    105.3    244.4    170.2    175.5    111.4    108.4    108.3    199.1    294.3    122.9 
  1940     2.0       .5     24.7    102.1    422.7    158.0     52.1     43.2    103.9    268.4    341.1    226.7 
  1941    34.2     53.6     58.5    121.2    354.5    154.3    151.3    248.2    385.4    396.0    262.1     26.9 
  1942    48.8     65.6    106.3    303.3    249.1    138.0     60.5    123.2    245.6    529.4    145.1    245.9 
  1943     3.3     73.7    123.1     87.8    576.3    182.8     60.9     70.6     48.8    134.0    388.6    125.3 
  1944   117.2    186.0    114.4    145.8    716.4    193.4     60.4    149.8    291.8    314.6    314.0     97.2 
  1945      .0      1.7    139.9      3.9     65.2    290.4    156.5     76.5    127.5    238.0    243.5     37.7 
  1946    15.4     68.8    130.6     82.5     32.2     94.2     94.3    123.7    190.4    270.7    210.3    247.5 
  1947    66.1     14.4    188.5    177.2    320.3    214.6     79.1    303.0     23.8    294.7     72.2    348.5 
  1948    44.0     11.8     66.3     67.7    164.5    244.1     43.8     52.3    141.8    253.0    256.0    195.2 
  1949   103.9      3.7     13.7    195.4    134.4    206.4    437.9    150.0    119.6    209.8     94.3     47.8 
  1950      .0     72.1     32.6    340.0     83.2     97.0     55.0     60.5    146.7    291.8    127.0     71.4 
  1951   192.5     54.7     17.1    130.1    385.9    325.1    117.7     17.7    209.8    141.5    303.6     52.2 
  1952   182.2     23.5     31.2    160.0    190.9    132.9     42.8     38.0    136.7    288.1    233.3     68.7 
  1953   102.1     30.3     95.4     58.5       .0     66.3    329.6     16.8     31.1    208.5    118.8     98.7 
  1954   148.5     62.5     24.9    182.7    255.7      9.1     47.3    125.7     39.7    404.9    119.1    106.8 
  1955    74.1    117.0     20.7     43.6    476.2    183.7     75.2     40.9    114.7     63.8    209.5     59.6 
  1956    18.4       .2     47.1    187.0     43.0    174.8     29.4    126.0     96.5    105.3     33.7    126.4 
  1957     7.5     15.4     73.2     15.1    186.9     91.4     99.1     77.7      2.4    236.5    250.4    210.8 
  1958     2.7     72.4     83.6     68.6    107.9    186.1     42.9     29.4    127.8    218.4    323.0     89.9 
  1959    15.9     13.9     46.6     64.4    197.5    277.0     60.8    163.9    282.9     76.9    109.1     40.7 
  1960    98.8     81.3     59.5     39.3    110.0     31.3    108.5     36.3     54.7     41.6     78.0      7.0 
  1961     6.5      4.6    124.0     33.7    206.9     62.3     74.0    382.9    313.2    401.8    138.6     88.1 
  1962    78.7     41.8     83.8    126.4    277.1    103.6    139.5    138.9    164.2     72.7    161.8    252.2 
  1963   126.5     19.4     31.6     91.1    467.9    222.5    200.8    413.1    532.9    539.9    406.7    251.3 
  1964    47.7     69.4     51.2     58.5    147.6    298.2    419.1    126.8    242.0    229.9    239.3     57.6 
  1965    10.6     76.8     54.7    179.5    266.5    117.2    101.3    237.8    336.3    435.3    285.9    247.5 
  1966    31.8     57.8    125.9    240.3     36.6     99.4     81.0    153.1    214.7    316.1    156.0    120.4 
  1967   149.7     49.6     19.1     64.6    219.7    213.6    239.9    230.3    199.2    433.8    268.3     37.4 
  1968   175.8     48.2    106.3     32.3    189.7    349.4    225.1     66.8    118.9    145.8    108.0     51.1 
  1969    22.8     34.1     24.7     94.9    334.3    117.2     24.1    299.5     79.1    268.8    239.5    584.5 
  1970    22.4     63.3     93.7    281.7    458.1     75.5    140.3    176.3    128.5    175.6    105.7     93.9 
  1971   181.2     22.5    328.4    202.8     90.8    186.1    163.3    177.1    218.5    257.9    170.8    157.5 
  1972    16.9     17.2     43.7     52.9    282.7     35.4     58.1     82.2    322.5    207.3    340.3     33.6 
  1973    29.4     37.6    160.0     84.7    196.0    406.4    275.4     51.1    150.3    367.9     72.6     82.7 
  1974      .0     39.9     13.9    144.8    228.2    179.8    306.0    125.6    380.0     30.1    125.8     97.1 
  1975    48.7    158.8    197.1    180.3    284.5    398.0     72.8    150.3    140.2    343.8    354.0    207.8 
  1976    29.9      2.5     20.7    134.8     94.0     -9.9M   165.4    116.5     10.5    162.6    537.8    216.7 
  1977      .0     43.0     57.0     36.3    365.5    144.7     39.2    160.0    145.6    330.4    202.1     57.5 
  1978    23.2    165.6    129.0    133.2    469.5    124.7    119.9    349.7    165.2    193.0    526.5    102.3 
  1979    46.8    188.8     38.6     85.4    200.3    171.2    288.9     42.8    436.0    120.7    479.5    154.8 
  1980    25.4     47.0     -9.9M    71.2     61.3    175.0     -9.9M   102.8     66.1     -9.9M    -9.9M    -9.9M
  1983    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   108.6    337.3     60.2    133.0    111.9 
  1984   122.9     47.1     68.8    218.9    196.7    198.4    176.0       .0     93.4    110.0    184.2     33.6 
  1985    66.0     29.2     71.4     63.2    199.3    438.5     61.3    182.4    137.1    294.6    203.7    122.1 
  1986   115.3     53.3    116.4    133.6     64.3     24.6     39.0     73.0    165.1    258.0    242.6     21.9 
  1987    27.0      7.1     87.6     96.3     70.7    111.8      5.1    571.4    149.9    412.7    379.8     78.7 
  1988     7.6     61.0     43.2    152.5    178.9    362.5    253.0    330.6    298.6     77.5    158.2     56.7 
  1989    64.5     13.9     24.1     22.9    177.9    291.3    181.7    294.0    142.0    147.1    221.1      6.4 
  1990    55.9     49.4     77.3     -9.9M   288.5    222.1     98.1     23.6     47.5    176.0    441.0     40.6 
  1991    94.3     14.0     67.4    114.1     -9.9M   158.8    146.3    216.1    163.1    576.6    141.0    137.2 
  1992      .0     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   163.3     -9.9M
  1993    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M   300.7    109.1     17.1     -9.9M    -9.9M   293.8     -9.9M
  1997      .0     50.0       .0    151.8     87.5    321.8    337.3    104.9    246.7    132.8    362.9     -9.9M
  1998    61.1     27.0     11.0     83.1    111.2    170.3    263.0    145.0     -9.9M   173.2    154.2    274.2 
  1999   175.0    152.4     59.6    166.4    156.9    140.9     84.5    139.1    197.5    396.6    216.6    172.4 
  2000   123.6     85.1    250.1    247.3    113.5    390.5     39.9    197.7    578.8    161.7     -9.9M    70.6 
  2001    83.5    165.9       .0    121.1     95.4     17.2     40.3     41.3    130.7    111.2    104.9I    42.8 
  2002     3.0      1.1     16.8     93.9     78.9     15.1     45.3     31.3     47.0    208.5    222.4     59.5 
  2003     7.4     15.6     19.9    269.7    267.6     28.1     53.5     77.4    232.6     87.4     -9.9M    -9.9M
  2004    24.2     63.0    112.1     84.5    197.8     87.4     67.4     31.5    163.2    206.1    211.9     95.8 
  2005    53.2     18.2     42.8     49.6     63.8     -9.9M    30.3     13.4      4.8    102.0    128.9     37.7 
  2006    36.1     42.0     33.4     84.5     43.5    123.4     39.1     69.6    111.1    248.3    150.3    106.8 
  2007    20.6     23.0     25.6    152.7     66.5    111.1    108.6    456.0    568.5    369.5     79.1     35.7 
  2008     6.1     45.6    112.4     73.9     22.4    303.4    152.5    177.3    114.0    274.6    243.7     80.5 
  2009      .0       .0     16.7     18.7    124.8    266.2    297.7    297.7    344.7     51.6    320.2    214.2 
  2010    15.2     10.0     30.2    349.8    823.0    425.5    257.9    479.4    537.3    620.1    515.1    573.6 
  2011   930.3    360.1     -9.9M   349.8     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
