



                              STATION NAME : BADULLA (METEO)         
                              LAT:  6.98N    LON: 81.05E    ELEV:  669.6M
                              ELEMENT : Precip,Total Mly in Millimeters         
                              Missing data values are coded as -9.9M 
 
  YEAR     JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC
  1924   141.1     50.1    219.3    100.3    164.0     36.7      5.6    142.6    288.3    239.4    236.2    239.9 
  1925   102.3     -9.9M    -9.9M   177.3    152.5     43.9     41.6     46.3     58.0    136.8    377.4    233.9 
  1926   199.8     15.4     71.5     67.7    213.1     23.5     74.6     16.2     33.0    163.4    304.8    311.3 
  1927   408.9    101.4    269.0    157.5     66.3     54.9     68.2    140.6    239.7    242.4    331.9    214.6 
  1928   232.1     33.7     55.8    273.7    119.6     11.2    153.4     10.9     15.4    220.7    282.9    266.2 
  1929    16.1     50.8    230.2    283.5    246.9     23.7     14.2     63.0    248.0     29.5    282.1    333.7 
  1930   170.8     80.7    110.7    106.4    227.8     96.4      6.6    118.7     24.5    732.2    635.4     58.5 
  1931   316.7    106.2     54.9    356.6     79.3      8.6     52.3     52.8     28.6    177.3    560.7    583.5 
  1932    57.7     78.2     82.6    137.9     82.1     20.7      1.7    199.1     22.3    220.4    182.3    217.2 
  1933   729.5    118.4     54.7    136.3    276.5     49.3    195.5    170.8    141.1    183.9    360.5     95.3 
  1934   409.4    153.3    147.3    144.8     99.3     43.6     11.6     15.1     13.7    252.3    140.2    171.8 
  1935   217.4     71.3    134.9    125.5     57.5     39.6      6.0    102.4    134.7    142.7    361.4    344.5 
  1936   172.8    127.5    167.5     11.4    155.1     25.3     25.0     47.4    171.1    181.4    178.3    425.0 
  1937   245.6     81.9    114.6    256.7     80.1      8.8     26.5    254.1    190.2    156.5    284.0     81.2 
  1938   133.2    273.5    149.6    306.1      3.7      5.0     96.7    146.4    239.5     79.4    100.4    284.2 
  1939   112.1     43.6     70.6    373.8     63.0     23.8      6.7     48.2    166.7    239.2    225.8    271.7 
  1940    25.9     97.7     37.3    216.1    295.3     36.9     12.4     21.0     33.8    196.5    317.6    282.1 
  1941   179.7     85.4    119.4    191.2    251.1     25.2     15.9     89.3    181.2    257.0    408.6    127.2 
  1942   183.4     61.2     92.9    158.4    118.2     57.5     25.3    107.1    153.4    168.4    182.0    379.4 
  1943    62.8     94.2     68.5     33.3    179.0     10.1     57.3     36.9     67.3    159.4    172.9    328.5 
  1944   108.5    319.5    133.2    168.1    137.0     10.0     30.6    124.2    183.3    443.8    533.5    170.2 
  1945    11.5     43.6    205.3    133.3     98.7     62.3     87.3     42.0      9.8    332.3    473.0    126.6 
  1946   175.6     70.9    239.5    236.9     78.4     10.8      2.7    103.1    108.9    181.3    308.7    336.5 
  1947   241.9     25.0    157.6    173.5     25.3     20.5     80.3    140.6     16.5    237.2     74.5    221.4 
  1948   135.4     14.3     49.1    163.4    177.5      5.4     87.4     36.8     28.3    310.1    166.1    368.2 
  1949   216.2     94.2    107.3    182.7     12.8     28.3     92.5    307.0     66.3    216.7    299.5    409.8 
  1950   177.8    140.6    120.0     49.2    103.9      7.8     60.1     96.2     41.3    149.1    116.9    159.4 
  1951   644.7    185.1    108.3    280.4    232.3     23.8     18.3    101.8    104.2    280.6    295.6    331.9 
  1952   339.5     76.5    144.4    358.2    116.7     21.6     56.2     55.3     49.8     48.7    179.2    180.9 
  1953   255.8    116.8    122.0    194.4      9.3     39.2    114.3     59.0     39.2    317.1    230.8    356.7 
  1954   248.2    150.0     98.6    256.1     39.4      6.5     16.8     71.5     34.6    221.2    145.8    290.3 
  1955   499.7    232.9    134.3    168.2     27.0     16.2    129.9    162.7    177.5    113.0    138.0    136.4 
  1956    73.1     23.9    106.3    154.8      8.5     40.7     20.6    114.4     41.5    173.8    356.6    277.4 
  1957   151.2    125.5     30.6    100.1    169.4     55.5     31.7     29.0    110.0    250.7    522.1    774.8 
  1958   147.0     44.4    204.3    228.7    168.8      6.2     10.1     71.7     57.9    129.2    195.2    194.0 
  1959   142.3     99.0      9.9    319.7     75.1     14.8     24.2     46.1    123.1    257.1    225.8    208.2 
  1960   355.7    450.0     18.5    256.4    192.3      8.9     75.7     16.2     34.5    384.8    256.9     81.7 
  1961   216.2    188.0    235.0    190.7    103.6     29.5     41.7     64.2     95.8    199.7    332.4    303.8 
  1962   201.9     44.8    154.3    149.8    172.8     59.9     14.7    197.6      1.2    156.4    153.0    220.5 
  1963   292.1    151.9     39.7    245.1    129.3     50.2     24.2     94.5    197.6    174.1    334.9    316.3 
  1964   219.4    304.0     98.1    214.7     34.7     36.6    143.1     60.6     48.6    146.5    100.4    186.6 
  1965    86.7    175.6    160.8    406.6    196.1      7.4     57.9    270.9     70.3    283.2    421.3    384.1 
  1966   166.5     54.6    144.5    226.1     65.8     31.7     17.6    125.1    116.0    229.9    364.4    255.2 
  1967   170.5    199.3     96.9    115.8     92.1    178.9     97.8     30.1     60.9    243.1    372.7    183.3 
  1968   106.9      4.7     92.3     94.4     53.5     41.0     13.3     28.1    106.4    236.8    213.9    183.8 
  1969   213.2     77.1    107.5    312.6     77.5      8.9     41.6    170.7     43.1    205.6     70.4    537.0 
  1970   193.2    286.4    118.4    331.8     51.6      3.5     63.2     79.2     84.1     95.5    492.6    336.0 
  1971   212.9    183.7     65.7     -9.9M    38.8      4.6     37.4    217.0    155.2    158.6    212.2    369.5 
  1972   120.4       .2     37.7    163.0    100.8     53.1     74.5     20.7    204.4    546.6    255.3    379.1 
  1973    30.7     32.4    104.6    103.2     83.1     22.6    219.7     52.1     95.8    181.1    231.0    468.7 
  1974     3.1    101.0     64.1    248.7    163.5     60.1     31.6     30.6    172.8     74.8    110.1    481.0 
  1975   170.5     92.4    141.9    215.3     22.4     22.5    154.6    137.8    224.7     91.1    231.5    289.8 
  1976   242.1     13.8     66.4    264.0     70.5     23.4     67.1    141.2     40.0    123.9    325.3    176.3 
  1977     7.8     57.0    109.6    175.7    110.2     17.3    107.2     99.7    164.7    330.1    198.8    311.4 
  1978    52.3     -9.9M   144.6     28.0    336.6      2.2     36.7     17.7     66.6    277.4    219.3    267.4 
  1979    67.0     25.9     51.3    210.4     65.5     37.2     70.9     78.6    291.9    386.8    474.1    179.7 
  1980    59.2       .1     92.9    336.5    104.6       .3      7.4     28.9    111.7    180.4    243.2    161.3 
  1981    74.8    110.0     70.2    175.2    102.3     11.5    187.9     28.1    148.4    226.8    242.6    186.8 
  1982     7.7       .0    140.4    202.6    139.4     24.4     28.2     23.9    200.5    344.8    225.0    361.8 
  1983    65.8     39.8     43.5     76.2     53.0     31.3     61.8     57.7     49.6    299.3    227.8    442.4 
  1984   216.9    318.4    212.4    214.5    135.2      8.7    137.9     13.9    136.5    227.1    194.9    116.1 
  1985   171.2     76.1    185.4     75.6     82.2     16.9     52.0    133.6     90.8    233.3    188.9    245.1 
  1986   721.5    136.8    281.0    250.1    120.4      2.0     71.3     98.0     65.8    376.2    131.4    207.8 
  1987   206.5     42.7     85.7    218.7    171.6      3.6     10.2     62.9    175.0    273.8    165.2     88.4 
  1988    48.4     66.2    198.7    249.0     35.6     30.0     -9.9M   246.1    136.8    147.1    350.9    241.5 
  1989   201.0     14.9     80.2    114.1     51.3     39.0     -9.9M    76.5    249.6    295.7    267.6    106.4 
  1990   386.0    118.8    156.0    149.0    101.3      8.4    105.3     43.0    172.5    179.1    151.7    332.3 
  1991   347.9     39.1    101.1    219.0     90.3     48.0     25.4     31.0    147.4    155.9    153.1    300.8 
  1992    85.3       .0       .0     46.6     85.2       .3     48.0     32.6     63.2    112.1    584.1    245.0 
  1993    63.9     36.4     76.6     97.7    236.3     86.6    101.7     85.2    134.2    270.0    241.1    329.8 
  1994   247.6    129.6     42.3    159.1     17.2     26.5     17.2     37.2    197.4    320.0    328.4    343.5 
  1995   136.8     80.9     82.9    273.5    156.2     19.3     34.6    101.3     44.4    226.9    145.8    190.8 
  1996   237.4    157.5      8.4    210.2     38.3     70.2     35.9    129.5    165.9    156.4    229.3    168.2 
  1997    -9.9M    28.3     16.8    290.9    295.7    139.8     76.9     48.7    223.6    358.8    338.3    292.4 
  1998   225.0     58.3     27.8     49.1    105.9     30.3    119.8     91.1     13.8     86.7    272.1    268.8 
  1999   293.6    174.0     93.8     81.1     17.5     19.2     64.3     67.8    124.0    202.9    236.4     86.1 
  2000   178.3    223.3     59.3     46.2     62.3     24.3     17.9    111.6    229.6     60.1    384.2    194.9 
  2001   229.2     63.6      3.4    217.7     36.0     24.3     64.6      4.2     80.1    117.3    227.9    253.5 
  2002   198.5     75.2    127.5    368.2    107.0     18.1     12.2    186.7     43.1    249.9    266.3    337.2 
  2003   277.1     59.0     65.5    146.7     59.7     75.7     68.4     86.8     90.3     66.9    470.0     65.0 
  2004   206.4     61.4     82.2    190.7     35.3     13.8     26.0      3.0    185.6    505.4    216.8    455.4 
  2005   151.7     32.4    138.2    177.4    158.4     15.8     72.4     58.2     47.9    276.7    385.8    168.5 
  2006   276.5     84.1     69.4    140.8    194.9     74.4     21.7     65.5    100.3    508.5    412.6    421.4 
  2007   231.2     28.2     12.8    257.8     40.0    132.3     18.6     75.6     49.7    275.1    211.1    300.3 
  2008   258.3     89.1    355.1    206.2    123.8     50.5     68.6    147.4     86.9    152.2    144.8    181.4 
  2009    68.0     17.4    171.3    223.6     35.9     18.2     10.3    149.0      7.9    253.7    290.5    337.1 
  2010   185.4     53.4    172.4    328.9    175.2     91.4     66.9     63.3    105.9    170.6    440.3    322.3 
  2011   579.7    538.0    118.1    256.7     -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M    -9.9M
 
 
 
 
